algorithm,input_size,data_type,trial_id,comparisons,swaps,time_taken,memory_used,presortedness_score,duplicate_ratio,value_range
merge_sort,1620,reverse_sorted,3,8362,17392,0.013099699997837888,58376,0.0,0.0056,99821
quick_sort,1620,reverse_sorted,3,19353,10822,0.012239100000442704,58376,0.0,0.0056,99821
heap_sort,1620,reverse_sorted,3,28163,14728,0.019986500003142282,58376,0.0,0.0056,99821
radix_sort,1620,reverse_sorted,3,0,8100,0.0076656000019283965,58376,0.0,0.0056,99821
bubble_sort,1620,reverse_sorted,4,1311390,1311377,0.5799131999992824,58376,0.0,0.008,99811
selection_sort,1620,reverse_sorted,4,1311390,815,0.20268250000299304,58376,0.0,0.008,99811
insertion_sort,1620,reverse_sorted,4,1311390,1311377,0.4316017999990436,58376,0.0,0.008,99811
merge_sort,1620,reverse_sorted,4,8363,17392,0.013182000002416316,58376,0.0,0.008,99811
quick_sort,1620,reverse_sorted,4,18643,9966,0.011728199999197386,58376,0.0,0.008,99811
heap_sort,1620,reverse_sorted,4,28169,14731,0.020251899997674627,58376,0.0,0.008,99811
radix_sort,1620,reverse_sorted,4,0,8100,0.007832999999664025,58376,0.0,0.008,99811
bubble_sort,1620,reverse_sorted,5,1311390,1311373,0.5661776999986614,58376,0.0,0.0105,99835
selection_sort,1620,reverse_sorted,5,1311390,818,0.20368039999812027,58376,0.0,0.0105,99835
insertion_sort,1620,reverse_sorted,5,1311390,1311373,0.48595470000145724,58376,0.0,0.0105,99835
merge_sort,1620,reverse_sorted,5,8365,17392,0.015123700002732221,58376,0.0,0.0105,99835
quick_sort,1620,reverse_sorted,5,18936,10891,0.012319199999183184,58376,0.0,0.0105,99835
heap_sort,1620,reverse_sorted,5,28180,14740,0.020121500001550885,58376,0.0,0.0105,99835
radix_sort,1620,reverse_sorted,5,0,8100,0.007860100002289983,58376,0.0,0.0105,99835
bubble_sort,1630,reverse_sorted,1,1327635,1327625,0.6305809000004956,58736,0.0,0.0061,99788
selection_sort,1630,reverse_sorted,1,1327635,819,0.20090799999888986,58736,0.0,0.0061,99788
insertion_sort,1630,reverse_sorted,1,1327635,1327625,0.45848209999894607,58736,0.0,0.0061,99788
merge_sort,1630,reverse_sorted,1,8424,17512,0.017779800000425894,58736,0.0,0.0061,99788
quick_sort,1630,reverse_sorted,1,18723,11761,0.012352500001725275,58736,0.0,0.0061,99788
heap_sort,1630,reverse_sorted,1,28370,14750,0.023943799998960458,58736,0.0,0.0061,99788
radix_sort,1630,reverse_sorted,1,0,8150,0.009764399997948203,58736,0.0,0.0061,99788
bubble_sort,1630,reverse_sorted,2,1327635,1327618,0.684317800001736,58736,0.0,0.0104,99895
selection_sort,1630,reverse_sorted,2,1327635,826,0.20761330000095768,58736,0.0,0.0104,99895
insertion_sort,1630,reverse_sorted,2,1327635,1327618,0.48385959999723127,58736,0.0,0.0104,99895
merge_sort,1630,reverse_sorted,2,8429,17512,0.01665570000113803,58736,0.0,0.0104,99895
quick_sort,1630,reverse_sorted,2,21044,10611,0.013492199999745935,58736,0.0,0.0104,99895
heap_sort,1630,reverse_sorted,2,28375,14746,0.019932399998651817,58736,0.0,0.0104,99895
radix_sort,1630,reverse_sorted,2,0,8150,0.00907030000234954,58736,0.0,0.0104,99895
bubble_sort,1630,reverse_sorted,3,1327635,1327623,0.5684727000007115,58736,0.0,0.0074,99903
selection_sort,1630,reverse_sorted,3,1327635,820,0.20269550000011805,58736,0.0,0.0074,99903
insertion_sort,1630,reverse_sorted,3,1327635,1327623,0.426260899999761,58736,0.0,0.0074,99903
merge_sort,1630,reverse_sorted,3,8426,17512,0.013844700002664467,58736,0.0,0.0074,99903
quick_sort,1630,reverse_sorted,3,18596,10185,0.011533299999427982,58736,0.0,0.0074,99903
heap_sort,1630,reverse_sorted,3,28379,14756,0.020380400001158705,58736,0.0,0.0074,99903
radix_sort,1630,reverse_sorted,3,0,8150,0.008922299999539973,58736,0.0,0.0074,99903
bubble_sort,1630,reverse_sorted,4,1327635,1327614,0.5857624000018404,58736,0.0,0.0123,99963
selection_sort,1630,reverse_sorted,4,1327635,821,0.20454049999898416,58736,0.0,0.0123,99963
insertion_sort,1630,reverse_sorted,4,1327634,1327614,0.4424402000004193,58736,0.0,0.0123,99963
merge_sort,1630,reverse_sorted,4,8430,17512,0.014632200000050943,58736,0.0,0.0123,99963
quick_sort,1630,reverse_sorted,4,19134,9120,0.011388200000510551,58736,0.0,0.0123,99963
heap_sort,1630,reverse_sorted,4,28379,14763,0.020237699998688186,58736,0.0,0.0123,99963
radix_sort,1630,reverse_sorted,4,0,8150,0.008062599998083897,58736,0.0,0.0123,99963
bubble_sort,1630,reverse_sorted,5,1327635,1327617,0.5720293999984278,58736,0.0,0.011,99920
selection_sort,1630,reverse_sorted,5,1327635,821,0.22162789999856614,58736,0.0,0.011,99920
insertion_sort,1630,reverse_sorted,5,1327635,1327617,0.4810249999973166,58736,0.0,0.011,99920
merge_sort,1630,reverse_sorted,5,8428,17512,0.01567839999916032,58736,0.0,0.011,99920
quick_sort,1630,reverse_sorted,5,19888,11429,0.013513399997464148,58736,0.0,0.011,99920
heap_sort,1630,reverse_sorted,5,28373,14750,0.020003399997222004,58736,0.0,0.011,99920
radix_sort,1630,reverse_sorted,5,0,8150,0.00756099999853177,58736,0.0,0.011,99920
bubble_sort,1640,reverse_sorted,1,1343980,1343971,0.6397163000001456,59096,0.0,0.0055,99881
selection_sort,1640,reverse_sorted,1,1343980,827,0.22127369999725488,59096,0.0,0.0055,99881
insertion_sort,1640,reverse_sorted,1,1343980,1343971,0.47767229999954,59096,0.0,0.0055,99881
merge_sort,1640,reverse_sorted,1,8479,17632,0.014396700000361307,59096,0.0,0.0055,99881
quick_sort,1640,reverse_sorted,1,19216,11573,0.013211199999204837,59096,0.0,0.0055,99881
heap_sort,1640,reverse_sorted,1,28558,14888,0.020448899998882553,59096,0.0,0.0055,99881
radix_sort,1640,reverse_sorted,1,0,8200,0.0077448000010917895,59096,0.0,0.0055,99881
bubble_sort,1640,reverse_sorted,2,1343980,1343964,0.674873200001457,59096,0.0,0.0098,99417
selection_sort,1640,reverse_sorted,2,1343980,829,0.22230400000262307,59096,0.0,0.0098,99417
insertion_sort,1640,reverse_sorted,2,1343980,1343964,0.5137125000001106,59096,0.0,0.0098,99417
merge_sort,1640,reverse_sorted,2,8488,17632,0.013789399999950547,59096,0.0,0.0098,99417
quick_sort,1640,reverse_sorted,2,19593,10502,0.012047299998812377,59096,0.0,0.0098,99417
heap_sort,1640,reverse_sorted,2,28570,14887,0.02041559999997844,59096,0.0,0.0098,99417
radix_sort,1640,reverse_sorted,2,0,8200,0.007977499997650739,59096,0.0,0.0098,99417
bubble_sort,1640,reverse_sorted,3,1343980,1343975,0.5737841999980446,59096,0.0,0.003,99904
selection_sort,1640,reverse_sorted,3,1343980,824,0.2072100999976101,59096,0.0,0.003,99904
insertion_sort,1640,reverse_sorted,3,1343980,1343975,0.4641145999994478,59096,0.0,0.003,99904
merge_sort,1640,reverse_sorted,3,8479,17632,0.01324670000030892,59096,0.0,0.003,99904
quick_sort,1640,reverse_sorted,3,22244,12862,0.01378610000028857,59096,0.0,0.003,99904
heap_sort,1640,reverse_sorted,3,28570,14892,0.020341700001154095,59096,0.0,0.003,99904
radix_sort,1640,reverse_sorted,3,0,8200,0.008059600000706268,59096,0.0,0.003,99904
bubble_sort,1640,reverse_sorted,4,1343980,1343973,0.5756685999986075,59096,0.0,0.0043,99916
selection_sort,1640,reverse_sorted,4,1343980,824,0.20567189999928814,59096,0.0,0.0043,99916
insertion_sort,1640,reverse_sorted,4,1343980,1343973,0.44184089999907883,59096,0.0,0.0043,99916
merge_sort,1640,reverse_sorted,4,8482,17632,0.013238700001238612,59096,0.0,0.0043,99916
quick_sort,1640,reverse_sorted,4,19513,10180,0.012125099998229416,59096,0.0,0.0043,99916
heap_sort,1640,reverse_sorted,4,28585,14900,0.020194699998683063,59096,0.0,0.0043,99916
radix_sort,1640,reverse_sorted,4,0,8200,0.008680300001287833,59096,0.0,0.0043,99916
bubble_sort,1640,reverse_sorted,5,1343980,1343966,0.6308619000010367,59096,0.0,0.0085,99866
selection_sort,1640,reverse_sorted,5,1343980,826,0.2870016000015312,59096,0.0,0.0085,99866
insertion_sort,1640,reverse_sorted,5,1343980,1343966,0.5394895000026736,59096,0.0,0.0085,99866
merge_sort,1640,reverse_sorted,5,8485,17632,0.017764500000339467,59096,0.0,0.0085,99866
quick_sort,1640,reverse_sorted,5,18180,10300,0.015769899997394532,59096,0.0,0.0085,99866
heap_sort,1640,reverse_sorted,5,28567,14890,0.023208899998280685,59096,0.0,0.0085,99866
radix_sort,1640,reverse_sorted,5,0,8200,0.008171999998012325,59096,0.0,0.0085,99866
bubble_sort,1650,reverse_sorted,1,1360425,1360413,0.6596055999980308,59456,0.0,0.0073,99733
selection_sort,1650,reverse_sorted,1,1360425,828,0.22751209999842104,59456,0.0,0.0073,99733
insertion_sort,1650,reverse_sorted,1,1360425,1360413,0.48437490000287653,59456,0.0,0.0073,99733
merge_sort,1650,reverse_sorted,1,8544,17752,0.013686300000699703,59456,0.0,0.0073,99733
quick_sort,1650,reverse_sorted,1,19145,10634,0.012112299998989329,59456,0.0,0.0073,99733
heap_sort,1650,reverse_sorted,1,28803,15002,0.02087259999825619,59456,0.0,0.0073,99733
radix_sort,1650,reverse_sorted,1,0,8250,0.007641899999725865,59456,0.0,0.0073,99733
bubble_sort,1650,reverse_sorted,2,1360425,1360413,0.6735123999969801,59456,0.0,0.0073,99867
selection_sort,1650,reverse_sorted,2,1360425,832,0.22437669999999343,59456,0.0,0.0073,99867
insertion_sort,1650,reverse_sorted,2,1360425,1360413,0.4427964999995311,59456,0.0,0.0073,99867
merge_sort,1650,reverse_sorted,2,8547,17752,0.01409330000024056,59456,0.0,0.0073,99867
quick_sort,1650,reverse_sorted,2,19742,11914,0.013361599998461315,59456,0.0,0.0073,99867
heap_sort,1650,reverse_sorted,2,28806,14998,0.02091189999919152,59456,0.0,0.0073,99867
radix_sort,1650,reverse_sorted,2,0,8250,0.008692500003235182,59456,0.0,0.0073,99867
bubble_sort,1650,reverse_sorted,3,1360425,1360412,0.6665023999994446,59456,0.0,0.0079,99870
selection_sort,1650,reverse_sorted,3,1360425,829,0.22845359999701031,59456,0.0,0.0079,99870
insertion_sort,1650,reverse_sorted,3,1360425,1360412,0.5516839999982039,59456,0.0,0.0079,99870
merge_sort,1650,reverse_sorted,3,8549,17752,0.014405499998247251,59456,0.0,0.0079,99870
quick_sort,1650,reverse_sorted,3,22155,13058,0.014614600000641076,59456,0.0,0.0079,99870
heap_sort,1650,reverse_sorted,3,28800,14991,0.020542399997793837,59456,0.0,0.0079,99870
radix_sort,1650,reverse_sorted,3,0,8250,0.007736199997452786,59456,0.0,0.0079,99870
bubble_sort,1650,reverse_sorted,4,1360425,1360413,0.5958510999989812,59456,0.0,0.0073,99952
selection_sort,1650,reverse_sorted,4,1360425,830,0.22057420000055572,59456,0.0,0.0073,99952
insertion_sort,1650,reverse_sorted,4,1360425,1360413,0.4997402000008151,59456,0.0,0.0073,99952
merge_sort,1650,reverse_sorted,4,8546,17752,0.013936499999545049,59456,0.0,0.0073,99952
quick_sort,1650,reverse_sorted,4,19661,10295,0.012574500000482658,59456,0.0,0.0073,99952
heap_sort,1650,reverse_sorted,4,28807,15007,0.021701800000300864,59456,0.0,0.0073,99952
radix_sort,1650,reverse_sorted,4,0,8250,0.008135600000969134,59456,0.0,0.0073,99952
bubble_sort,1650,reverse_sorted,5,1360425,1360407,0.5853747000001022,59456,0.0,0.0109,99854
selection_sort,1650,reverse_sorted,5,1360425,832,0.21129669999936596,59456,0.0,0.0109,99854
insertion_sort,1650,reverse_sorted,5,1360425,1360407,0.44352660000004107,59456,0.0,0.0109,99854
merge_sort,1650,reverse_sorted,5,8549,17752,0.013782400001218775,59456,0.0,0.0109,99854
quick_sort,1650,reverse_sorted,5,18484,10427,0.012722199997369898,59456,0.0,0.0109,99854
heap_sort,1650,reverse_sorted,5,28803,14994,0.020390599998791004,59456,0.0,0.0109,99854
radix_sort,1650,reverse_sorted,5,0,8250,0.008379700000659795,59456,0.0,0.0109,99854
bubble_sort,1660,reverse_sorted,1,1376970,1376953,0.6089929999980086,59816,0.0,0.0102,99986
selection_sort,1660,reverse_sorted,1,1376970,840,0.23066049999761162,59816,0.0,0.0102,99986
insertion_sort,1660,reverse_sorted,1,1376970,1376953,0.5136784999995143,59816,0.0,0.0102,99986
merge_sort,1660,reverse_sorted,1,8621,17872,0.013497500000084983,59816,0.0,0.0102,99986
quick_sort,1660,reverse_sorted,1,18632,10755,0.012353099999018013,59816,0.0,0.0102,99986
heap_sort,1660,reverse_sorted,1,29101,15215,0.02118289999998524,59816,0.0,0.0102,99986
radix_sort,1660,reverse_sorted,1,0,8300,0.008254800002760021,59816,0.0,0.0102,99986
bubble_sort,1660,reverse_sorted,2,1376970,1376962,0.6077943999989657,59816,0.0,0.0048,99982
selection_sort,1660,reverse_sorted,2,1376970,835,0.22029149999798392,59816,0.0,0.0048,99982
insertion_sort,1660,reverse_sorted,2,1376970,1376962,0.487337500002468,59816,0.0,0.0048,99982
merge_sort,1660,reverse_sorted,2,8613,17872,0.013961999997263774,59816,0.0,0.0048,99982
quick_sort,1660,reverse_sorted,2,20108,10899,0.012867400000686757,59816,0.0,0.0048,99982
heap_sort,1660,reverse_sorted,2,29099,15214,0.022784900000260677,59816,0.0,0.0048,99982
radix_sort,1660,reverse_sorted,2,0,8300,0.009171300000161864,59816,0.0,0.0048,99982
bubble_sort,1660,reverse_sorted,3,1376970,1376955,0.6081155000028957,59816,0.0,0.009,99742
selection_sort,1660,reverse_sorted,3,1376970,839,0.2120933000005607,59816,0.0,0.009,99742
insertion_sort,1660,reverse_sorted,3,1376970,1376955,0.4601896000021952,59816,0.0,0.009,99742
merge_sort,1660,reverse_sorted,3,8618,17872,0.01391209999928833,59816,0.0,0.009,99742
quick_sort,1660,reverse_sorted,3,20007,10617,0.012243200002558297,59816,0.0,0.009,99742
heap_sort,1660,reverse_sorted,3,29096,15211,0.020838299999013543,59816,0.0,0.009,99742
radix_sort,1660,reverse_sorted,3,0,8300,0.007913199999165954,59816,0.0,0.009,99742
bubble_sort,1660,reverse_sorted,4,1376970,1376957,0.6072421999997459,59816,0.0,0.0078,99836
selection_sort,1660,reverse_sorted,4,1376970,840,0.2172257999991416,59816,0.0,0.0078,99836
insertion_sort,1660,reverse_sorted,4,1376970,1376957,0.49127149999912945,59816,0.0,0.0078,99836
merge_sort,1660,reverse_sorted,4,8614,17872,0.015558499999315245,59816,0.0,0.0078,99836
quick_sort,1660,reverse_sorted,4,21161,11792,0.01572390000001178,59816,0.0,0.0078,99836
heap_sort,1660,reverse_sorted,4,29096,15218,0.025459299999056384,59816,0.0,0.0078,99836
radix_sort,1660,reverse_sorted,4,0,8300,0.008458199998131022,59816,0.0,0.0078,99836
bubble_sort,1660,reverse_sorted,5,1376970,1376957,0.6171274999978777,59816,0.0,0.0078,99955
selection_sort,1660,reverse_sorted,5,1376970,837,0.22302119999949355,59816,0.0,0.0078,99955
insertion_sort,1660,reverse_sorted,5,1376970,1376957,0.5019453999993857,59816,0.0,0.0078,99955
merge_sort,1660,reverse_sorted,5,8616,17872,0.014160500002617482,59816,0.0,0.0078,99955
quick_sort,1660,reverse_sorted,5,18472,10613,0.012205099999846425,59816,0.0,0.0078,99955
heap_sort,1660,reverse_sorted,5,29111,15228,0.020784600001206854,59816,0.0,0.0078,99955
radix_sort,1660,reverse_sorted,5,0,8300,0.008246199999121018,59816,0.0,0.0078,99955
bubble_sort,1670,reverse_sorted,1,1393615,1393600,0.6502476999994542,60176,0.0,0.009,99867
selection_sort,1670,reverse_sorted,1,1393615,843,0.2164703999987978,60176,0.0,0.009,99867
insertion_sort,1670,reverse_sorted,1,1393615,1393600,0.46699879999869154,60176,0.0,0.009,99867
merge_sort,1670,reverse_sorted,1,8676,17992,0.01453130000300007,60176,0.0,0.009,99867
quick_sort,1670,reverse_sorted,1,21722,11659,0.01355139999941457,60176,0.0,0.009,99867
heap_sort,1670,reverse_sorted,1,29219,15211,0.020576400002028095,60176,0.0,0.009,99867
radix_sort,1670,reverse_sorted,1,0,8350,0.008246999997936655,60176,0.0,0.009,99867
bubble_sort,1670,reverse_sorted,2,1393615,1393601,0.6267213000028278,60176,0.0,0.0078,99874
selection_sort,1670,reverse_sorted,2,1393615,842,0.21403099999952246,60176,0.0,0.0078,99874
insertion_sort,1670,reverse_sorted,2,1393614,1393601,0.46115540000027977,60176,0.0,0.0078,99874
merge_sort,1670,reverse_sorted,2,8672,17992,0.01377169999977923,60176,0.0,0.0078,99874
quick_sort,1670,reverse_sorted,2,18732,10065,0.011889900000824127,60176,0.0,0.0078,99874
heap_sort,1670,reverse_sorted,2,29208,15201,0.02053209999940009,60176,0.0,0.0078,99874
radix_sort,1670,reverse_sorted,2,0,8350,0.007904699999926379,60176,0.0,0.0078,99874
bubble_sort,1670,reverse_sorted,3,1393615,1393601,0.5970084999971732,60176,0.0,0.0084,99934
selection_sort,1670,reverse_sorted,3,1393615,844,0.21561239999937243,60176,0.0,0.0084,99934
insertion_sort,1670,reverse_sorted,3,1393615,1393601,0.46536360000027344,60176,0.0,0.0084,99934
merge_sort,1670,reverse_sorted,3,8672,17992,0.014776699998037657,60176,0.0,0.0084,99934
quick_sort,1670,reverse_sorted,3,19335,10369,0.01248430000123335,60176,0.0,0.0084,99934
heap_sort,1670,reverse_sorted,3,29212,15208,0.020971000001736684,60176,0.0,0.0084,99934
radix_sort,1670,reverse_sorted,3,0,8350,0.008238700000219978,60176,0.0,0.0084,99934
bubble_sort,1670,reverse_sorted,4,1393615,1393605,0.6481262999986939,60176,0.0,0.006,99840
selection_sort,1670,reverse_sorted,4,1393615,841,0.23958050000146613,60176,0.0,0.006,99840
insertion_sort,1670,reverse_sorted,4,1393615,1393605,0.5499201999991783,60176,0.0,0.006,99840
merge_sort,1670,reverse_sorted,4,8672,17992,0.013673699999344535,60176,0.0,0.006,99840
quick_sort,1670,reverse_sorted,4,18768,10201,0.011665499998343876,60176,0.0,0.006,99840
heap_sort,1670,reverse_sorted,4,29210,15201,0.02121170000100392,60176,0.0,0.006,99840
radix_sort,1670,reverse_sorted,4,0,8350,0.007870199999160832,60176,0.0,0.006,99840
bubble_sort,1670,reverse_sorted,5,1393615,1393598,0.6833581999999296,60176,0.0,0.0096,99879
selection_sort,1670,reverse_sorted,5,1393615,844,0.24987160000091535,60176,0.0,0.0096,99879
insertion_sort,1670,reverse_sorted,5,1393614,1393598,0.4775816000001214,60176,0.0,0.0096,99879
merge_sort,1670,reverse_sorted,5,8677,17992,0.013681700002052821,60176,0.0,0.0096,99879
quick_sort,1670,reverse_sorted,5,20237,10608,0.01235169999927166,60176,0.0,0.0096,99879
heap_sort,1670,reverse_sorted,5,29205,15204,0.020708899999590358,60176,0.0,0.0096,99879
radix_sort,1670,reverse_sorted,5,0,8350,0.008348499999556225,60176,0.0,0.0096,99879
bubble_sort,1680,reverse_sorted,1,1410360,1410343,0.6702870999979496,60536,0.0,0.0101,99882
selection_sort,1680,reverse_sorted,1,1410360,850,0.25496969999949215,60536,0.0,0.0101,99882
insertion_sort,1680,reverse_sorted,1,1410360,1410343,0.505029599997215,60536,0.0,0.0101,99882
merge_sort,1680,reverse_sorted,1,8729,18112,0.015411100001074374,60536,0.0,0.0101,99882
quick_sort,1680,reverse_sorted,1,19632,10496,0.012238899998919806,60536,0.0,0.0101,99882
heap_sort,1680,reverse_sorted,1,29425,15328,0.021036500002082903,60536,0.0,0.0101,99882
radix_sort,1680,reverse_sorted,1,0,8400,0.007968099998834077,60536,0.0,0.0101,99882
bubble_sort,1680,reverse_sorted,2,1410360,1410348,0.6225530999981856,60536,0.0,0.0071,99940
selection_sort,1680,reverse_sorted,2,1410360,844,0.21846780000123545,60536,0.0,0.0071,99940
insertion_sort,1680,reverse_sorted,2,1410360,1410348,0.48795869999958086,60536,0.0,0.0071,99940
merge_sort,1680,reverse_sorted,2,8729,18112,0.014385000002221204,60536,0.0,0.0071,99940
quick_sort,1680,reverse_sorted,2,21637,10295,0.012954599998920457,60536,0.0,0.0071,99940
heap_sort,1680,reverse_sorted,2,29423,15319,0.023142999998526648,60536,0.0,0.0071,99940
radix_sort,1680,reverse_sorted,2,0,8400,0.007999800000106916,60536,0.0,0.0071,99940
bubble_sort,1680,reverse_sorted,3,1410360,1410345,0.6504571000004944,60536,0.0,0.0089,99731
selection_sort,1680,reverse_sorted,3,1410360,848,0.25309659999766154,60536,0.0,0.0089,99731
insertion_sort,1680,reverse_sorted,3,1410360,1410345,0.47491620000073453,60536,0.0,0.0089,99731
merge_sort,1680,reverse_sorted,3,8723,18112,0.014075499999307794,60536,0.0,0.0089,99731
quick_sort,1680,reverse_sorted,3,18727,10676,0.012666900001931936,60536,0.0,0.0089,99731
heap_sort,1680,reverse_sorted,3,29427,15328,0.02097439999852213,60536,0.0,0.0089,99731
radix_sort,1680,reverse_sorted,3,0,8400,0.00836429999981192,60536,0.0,0.0089,99731
bubble_sort,1680,reverse_sorted,4,1410360,1410341,0.6768314000000828,60536,0.0,0.0113,99634
selection_sort,1680,reverse_sorted,4,1410360,848,0.23785290000159875,60536,0.0,0.0113,99634
insertion_sort,1680,reverse_sorted,4,1410360,1410341,0.5171211999986554,60536,0.0,0.0113,99634
merge_sort,1680,reverse_sorted,4,8732,18112,0.014698800001497148,60536,0.0,0.0113,99634
quick_sort,1680,reverse_sorted,4,22135,12314,0.01749240000208374,60536,0.0,0.0113,99634
heap_sort,1680,reverse_sorted,4,29416,15323,0.027713899999071145,60536,0.0,0.0113,99634
radix_sort,1680,reverse_sorted,4,0,8400,0.009371500000270316,60536,0.0,0.0113,99634
bubble_sort,1680,reverse_sorted,5,1410360,1410345,0.6522941000002902,60536,0.0,0.0089,99519
selection_sort,1680,reverse_sorted,5,1410360,848,0.24122350000106962,60536,0.0,0.0089,99519
insertion_sort,1680,reverse_sorted,5,1410360,1410345,0.4922594999989087,60536,0.0,0.0089,99519
merge_sort,1680,reverse_sorted,5,8729,18112,0.014111000000411877,60536,0.0,0.0089,99519
quick_sort,1680,reverse_sorted,5,18947,10861,0.015012400002888171,60536,0.0,0.0089,99519
heap_sort,1680,reverse_sorted,5,29426,15332,0.02579920000061975,60536,0.0,0.0089,99519
radix_sort,1680,reverse_sorted,5,0,8400,0.007869599998230115,60536,0.0,0.0089,99519
bubble_sort,1690,reverse_sorted,1,1427205,1427192,0.6394787999997789,60896,0.0,0.0077,99884
selection_sort,1690,reverse_sorted,1,1427205,853,0.2221010999965074,60896,0.0,0.0077,99884
insertion_sort,1690,reverse_sorted,1,1427205,1427192,0.4763304000007338,60896,0.0,0.0077,99884
merge_sort,1690,reverse_sorted,1,8781,18232,0.013775999999779742,60896,0.0,0.0077,99884
quick_sort,1690,reverse_sorted,1,19316,10131,0.011855100001412211,60896,0.0,0.0077,99884
heap_sort,1690,reverse_sorted,1,29586,15385,0.02194009999948321,60896,0.0,0.0077,99884
radix_sort,1690,reverse_sorted,1,0,8450,0.007943799999338808,60896,0.0,0.0077,99884
bubble_sort,1690,reverse_sorted,2,1427205,1427189,0.6026232999975036,60896,0.0,0.0095,99894
selection_sort,1690,reverse_sorted,2,1427205,852,0.22034160000112024,60896,0.0,0.0095,99894
insertion_sort,1690,reverse_sorted,2,1427205,1427189,0.5228680000000168,60896,0.0,0.0095,99894
merge_sort,1690,reverse_sorted,2,8784,18232,0.014134100001683692,60896,0.0,0.0095,99894
quick_sort,1690,reverse_sorted,2,19203,10868,0.01311619999978575,60896,0.0,0.0095,99894
heap_sort,1690,reverse_sorted,2,29584,15399,0.02105949999895529,60896,0.0,0.0095,99894
radix_sort,1690,reverse_sorted,2,0,8450,0.008224199998949189,60896,0.0,0.0095,99894
bubble_sort,1690,reverse_sorted,3,1427205,1427201,0.6201221999981499,60896,0.0,0.0024,99937
selection_sort,1690,reverse_sorted,3,1427205,845,0.22226700000101118,60896,0.0,0.0024,99937
insertion_sort,1690,reverse_sorted,3,1427205,1427201,0.4958870000009483,60896,0.0,0.0024,99937
merge_sort,1690,reverse_sorted,3,8778,18232,0.013840200001141056,60896,0.0,0.0024,99937
quick_sort,1690,reverse_sorted,3,22281,12802,0.014246300001104828,60896,0.0,0.0024,99937
heap_sort,1690,reverse_sorted,3,29587,15389,0.021296900002198527,60896,0.0,0.0024,99937
radix_sort,1690,reverse_sorted,3,0,8450,0.008012600002984982,60896,0.0,0.0024,99937
bubble_sort,1690,reverse_sorted,4,1427205,1427183,0.6140981999997166,60896,0.0,0.013,99972
selection_sort,1690,reverse_sorted,4,1427205,853,0.2658028000005288,60896,0.0,0.013,99972
insertion_sort,1690,reverse_sorted,4,1427205,1427183,0.47757419999834383,60896,0.0,0.013,99972
merge_sort,1690,reverse_sorted,4,8789,18232,0.014089099997363519,60896,0.0,0.013,99972
quick_sort,1690,reverse_sorted,4,20622,12077,0.01348130000042147,60896,0.0,0.013,99972
heap_sort,1690,reverse_sorted,4,29581,15386,0.02110030000039842,60896,0.0,0.013,99972
radix_sort,1690,reverse_sorted,4,0,8450,0.009714499999972759,60896,0.0,0.013,99972
bubble_sort,1690,reverse_sorted,5,1427205,1427200,0.6146838000022399,60896,0.0,0.003,99957
selection_sort,1690,reverse_sorted,5,1427205,849,0.22703439999895636,60896,0.0,0.003,99957
insertion_sort,1690,reverse_sorted,5,1427205,1427200,0.46865270000125747,60896,0.0,0.003,99957
merge_sort,1690,reverse_sorted,5,8778,18232,0.013896000000386266,60896,0.0,0.003,99957
quick_sort,1690,reverse_sorted,5,18913,9993,0.01208520000000135,60896,0.0,0.003,99957
heap_sort,1690,reverse_sorted,5,29587,15389,0.021058300000731833,60896,0.0,0.003,99957
radix_sort,1690,reverse_sorted,5,0,8450,0.008353900000656722,60896,0.0,0.003,99957
bubble_sort,1700,reverse_sorted,1,1444150,1444139,0.6133729999964999,61256,0.0,0.0065,99891
selection_sort,1700,reverse_sorted,1,1444150,856,0.22554680000030203,61256,0.0,0.0065,99891
insertion_sort,1700,reverse_sorted,1,1444150,1444139,0.4761213999991014,61256,0.0,0.0065,99891
merge_sort,1700,reverse_sorted,1,8844,18352,0.014947099996788893,61256,0.0,0.0065,99891
quick_sort,1700,reverse_sorted,1,21116,11701,0.013163700001314282,61256,0.0,0.0065,99891
heap_sort,1700,reverse_sorted,1,29836,15586,0.02150439999968512,61256,0.0,0.0065,99891
radix_sort,1700,reverse_sorted,1,0,10200,0.009604599999875063,61256,0.0,0.0065,99891
bubble_sort,1700,reverse_sorted,2,1444150,1444135,0.6749194000003627,61256,0.0,0.0071,99912
selection_sort,1700,reverse_sorted,2,1444150,855,0.27375910000046133,61256,0.0,0.0071,99912
insertion_sort,1700,reverse_sorted,2,1444147,1444135,0.5322264999995241,61256,0.0,0.0071,99912
merge_sort,1700,reverse_sorted,2,8843,18352,0.014176799999404466,61256,0.0,0.0071,99912
quick_sort,1700,reverse_sorted,2,20421,10584,0.012609900000825291,61256,0.0,0.0071,99912
heap_sort,1700,reverse_sorted,2,29844,15592,0.02163479999944684,61256,0.0,0.0071,99912
radix_sort,1700,reverse_sorted,2,0,8500,0.009129300000495277,61256,0.0,0.0071,99912
bubble_sort,1700,reverse_sorted,3,1444150,1444132,0.679473499996675,61256,0.0,0.01,99883
selection_sort,1700,reverse_sorted,3,1444150,857,0.235234899999341,61256,0.0,0.01,99883
insertion_sort,1700,reverse_sorted,3,1444149,1444132,0.5236390999998548,61256,0.0,0.01,99883
merge_sort,1700,reverse_sorted,3,8847,18352,0.014638799999374896,61256,0.0,0.01,99883
