algorithm,input_size,case_type,trial_id,probes,time_taken,memory_used,found,load_factor,collision_count
exponential_search,450,not_found,5,18,0.00011109999832115136,16256,False,,
fibonacci_search,450,not_found,5,13,9.560000034980476e-05,16256,False,,
hashing_search,450,not_found,5,7,0.0007709999990765937,16256,False,2.0,249
linear_search,460,not_found,1,460,0.00016930000128922984,16616,False,,
binary_search,460,not_found,1,9,0.00011670000094454736,16616,False,,
interpolation_search,460,not_found,1,0,8.650000017951243e-05,16616,False,,
exponential_search,460,not_found,1,18,8.410000009462237e-05,16616,False,,
fibonacci_search,460,not_found,1,13,0.00013039999976172112,16616,False,,
hashing_search,460,not_found,1,1,0.0007202999986475334,16616,False,2.0,258
linear_search,460,not_found,2,460,0.00014569999984814785,16616,False,,
binary_search,460,not_found,2,9,0.00015780000103404745,16616,False,,
interpolation_search,460,not_found,2,0,0.00011129999984405003,16616,False,,
exponential_search,460,not_found,2,18,9.510000018053688e-05,16616,False,,
fibonacci_search,460,not_found,2,13,9.130000034929253e-05,16616,False,,
hashing_search,460,not_found,2,5,0.0004937999983667396,16616,False,2.0,257
linear_search,460,not_found,3,460,0.00014629999714088626,16616,False,,
binary_search,460,not_found,3,9,0.00014179999925545417,16616,False,,
interpolation_search,460,not_found,3,0,8.010000237845816e-05,16616,False,,
exponential_search,460,not_found,3,18,0.00011850000009872019,16616,False,,
fibonacci_search,460,not_found,3,13,0.00011980000272160396,16616,False,,
hashing_search,460,not_found,3,3,0.0005625999983749352,16616,False,2.0,266
linear_search,460,not_found,4,460,0.00015770000027259812,16616,False,,
binary_search,460,not_found,4,9,0.00011760000052163377,16616,False,,
interpolation_search,460,not_found,4,0,0.00010549999933573417,16616,False,,
exponential_search,460,not_found,4,18,9.949999730451964e-05,16616,False,,
fibonacci_search,460,not_found,4,13,0.00012690000221482478,16616,False,,
hashing_search,460,not_found,4,1,0.0004873999969277065,16616,False,2.0,256
linear_search,460,not_found,5,460,0.00024340000163647346,16616,False,,
binary_search,460,not_found,5,9,0.00015730000086477958,16616,False,,
interpolation_search,460,not_found,5,0,0.00011309999899822287,16616,False,,
exponential_search,460,not_found,5,18,0.0001419000000169035,16616,False,,
fibonacci_search,460,not_found,5,13,0.0009926999991876073,16616,False,,
hashing_search,460,not_found,5,1,0.0006437000010919292,16616,False,2.0,269
linear_search,470,not_found,1,470,0.00017890000162879005,16976,False,,
binary_search,470,not_found,1,9,0.0002721999990171753,16976,False,,
interpolation_search,470,not_found,1,0,0.0001640999980736524,16976,False,,
exponential_search,470,not_found,1,18,0.00016950000281212851,16976,False,,
fibonacci_search,470,not_found,1,13,0.00014849999934085645,16976,False,,
hashing_search,470,not_found,1,2,0.0008214999979827553,16976,False,2.0,264
linear_search,470,not_found,2,470,0.0001823999991756864,16976,False,,
binary_search,470,not_found,2,9,0.00016110000069602393,16976,False,,
interpolation_search,470,not_found,2,0,0.00015619999976479448,16976,False,,
exponential_search,470,not_found,2,18,0.0002789999998640269,16976,False,,
fibonacci_search,470,not_found,2,13,0.0001542999998491723,16976,False,,
hashing_search,470,not_found,2,2,0.0009661999974923674,16976,False,2.0,264
linear_search,470,not_found,3,470,0.0002884999994421378,16976,False,,
binary_search,470,not_found,3,9,0.00015729999722680077,16976,False,,
interpolation_search,470,not_found,3,0,0.0001325999983237125,16976,False,,
exponential_search,470,not_found,3,18,0.00012269999933778308,16976,False,,
fibonacci_search,470,not_found,3,13,0.00014790000204811804,16976,False,,
hashing_search,470,not_found,3,1,0.0005511999988812022,16976,False,2.0,266
linear_search,470,not_found,4,470,0.00017700000171316788,16976,False,,
binary_search,470,not_found,4,9,0.00013810000018565916,16976,False,,
interpolation_search,470,not_found,4,0,0.00018370000179857016,16976,False,,
exponential_search,470,not_found,4,18,0.0002060999977402389,16976,False,,
fibonacci_search,470,not_found,4,13,0.0003899000003002584,16976,False,,
hashing_search,470,not_found,4,1,0.0007279999990714714,16976,False,2.0,269
linear_search,470,not_found,5,470,0.0001494999996793922,16976,False,,
binary_search,470,not_found,5,9,0.00011850000009872019,16976,False,,
interpolation_search,470,not_found,5,0,9.160000263364054e-05,16976,False,,
exponential_search,470,not_found,5,18,0.00011979999908362515,16976,False,,
fibonacci_search,470,not_found,5,13,0.00012290000086068176,16976,False,,
hashing_search,470,not_found,5,3,0.0004924999993818346,16976,False,2.0,267
linear_search,480,not_found,1,480,0.00015449999773409218,17336,False,,
binary_search,480,not_found,1,9,0.00016260000120382756,17336,False,,
interpolation_search,480,not_found,1,0,0.0001370999998471234,17336,False,,
exponential_search,480,not_found,1,18,0.00015669999993406236,17336,False,,
fibonacci_search,480,not_found,1,13,0.0001239000011992175,17336,False,,
hashing_search,480,not_found,1,0,0.0006084999986342154,17336,False,2.0,271
linear_search,480,not_found,2,480,0.0002227000004495494,17336,False,,
binary_search,480,not_found,2,9,0.00014449999798671342,17336,False,,
interpolation_search,480,not_found,2,0,0.00015699999858043157,17336,False,,
exponential_search,480,not_found,2,18,0.0001111999990826007,17336,False,,
fibonacci_search,480,not_found,2,13,0.00012829999832320027,17336,False,,
hashing_search,480,not_found,2,3,0.0005629999977827538,17336,False,2.0,273
linear_search,480,not_found,3,480,0.00017579999985173345,17336,False,,
binary_search,480,not_found,3,9,0.00012819999756175093,17336,False,,
interpolation_search,480,not_found,3,0,0.00011319999975967221,17336,False,,
exponential_search,480,not_found,3,18,0.00010459999975864775,17336,False,,
fibonacci_search,480,not_found,3,13,8.899999738787301e-05,17336,False,,
hashing_search,480,not_found,3,3,0.0005520000013348181,17336,False,2.0,278
linear_search,480,not_found,4,480,0.00015419999908772297,17336,False,,
binary_search,480,not_found,4,9,0.00044799999886890873,17336,False,,
interpolation_search,480,not_found,4,0,0.00014830000145593658,17336,False,,
exponential_search,480,not_found,4,18,0.00012649999916902743,17336,False,,
fibonacci_search,480,not_found,4,13,0.00013249999756226316,17336,False,,
hashing_search,480,not_found,4,1,0.000558900002943119,17336,False,2.0,278
linear_search,480,not_found,5,480,0.00015379999967990443,17336,False,,
binary_search,480,not_found,5,9,0.00013039999976172112,17336,False,,
interpolation_search,480,not_found,5,0,9.940000018104911e-05,17336,False,,
exponential_search,480,not_found,5,18,0.00016060000052675605,17336,False,,
fibonacci_search,480,not_found,5,13,0.00013219999891589396,17336,False,,
hashing_search,480,not_found,5,1,0.0005534999982046429,17336,False,2.0,266
linear_search,490,not_found,1,490,0.00019249999968451448,17696,False,,
binary_search,490,not_found,1,9,0.00011989999984507449,17696,False,,
interpolation_search,490,not_found,1,0,0.00012079999942216091,17696,False,,
exponential_search,490,not_found,1,18,0.00010620000102790073,17696,False,,
fibonacci_search,490,not_found,1,13,0.00012870000136899762,17696,False,,
hashing_search,490,not_found,1,0,0.0005326999998942483,17696,False,2.0,275
linear_search,490,not_found,2,490,0.0001551000023027882,17696,False,,
binary_search,490,not_found,2,9,0.00012029999925289303,17696,False,,
interpolation_search,490,not_found,2,0,0.0001350999991700519,17696,False,,
exponential_search,490,not_found,2,18,0.00014999999984866008,17696,False,,
fibonacci_search,490,not_found,2,13,0.00015630000052624382,17696,False,,
hashing_search,490,not_found,2,1,0.0005546000029426068,17696,False,2.0,277
linear_search,490,not_found,3,490,0.00015259999781847,17696,False,,
binary_search,490,not_found,3,9,0.00012720000086119398,17696,False,,
interpolation_search,490,not_found,3,0,9.890000001178123e-05,17696,False,,
exponential_search,490,not_found,3,18,0.0001233000002685003,17696,False,,
fibonacci_search,490,not_found,3,13,0.00013160000162315555,17696,False,,
hashing_search,490,not_found,3,2,0.0005335000023478642,17696,False,2.0,281
linear_search,490,not_found,4,490,0.00016009999671950936,17696,False,,
binary_search,490,not_found,4,9,0.00011970000196015462,17696,False,,
interpolation_search,490,not_found,4,0,0.00010959999781334773,17696,False,,
exponential_search,490,not_found,4,18,0.00012340000102994964,17696,False,,
fibonacci_search,490,not_found,4,13,0.00010350000229664147,17696,False,,
hashing_search,490,not_found,4,2,0.0009132000013778452,17696,False,2.0,282
linear_search,490,not_found,5,490,0.00015899999925750308,17696,False,,
binary_search,490,not_found,5,9,0.0001281000004382804,17696,False,,
interpolation_search,490,not_found,5,0,0.00011069999891333282,17696,False,,
exponential_search,490,not_found,5,18,0.00010699999984353781,17696,False,,
fibonacci_search,490,not_found,5,13,0.0003844999991997611,17696,False,,
hashing_search,490,not_found,5,4,0.000528900000063004,17696,False,2.0,276
linear_search,500,not_found,1,500,0.00016539999705855735,18056,False,,
binary_search,500,not_found,1,9,0.00012150000111432746,18056,False,,
interpolation_search,500,not_found,1,0,0.00011470000026747584,18056,False,,
exponential_search,500,not_found,1,18,0.00014659999942523427,18056,False,,
fibonacci_search,500,not_found,1,13,0.00011660000018309802,18056,False,,
hashing_search,500,not_found,1,3,0.0005402000024332665,18056,False,2.0,286
linear_search,500,not_found,2,500,0.00015630000052624382,18056,False,,
binary_search,500,not_found,2,9,0.0001205000007757917,18056,False,,
interpolation_search,500,not_found,2,0,0.00011159999849041924,18056,False,,
exponential_search,500,not_found,2,18,0.000127500003145542,18056,False,,
fibonacci_search,500,not_found,2,13,0.0001100999979826156,18056,False,,
hashing_search,500,not_found,2,1,0.0005199999977776315,18056,False,2.0,286
linear_search,500,not_found,3,500,0.00015659999917261302,18056,False,,
binary_search,500,not_found,3,9,0.00011889999950653873,18056,False,,
interpolation_search,500,not_found,3,0,9.719999798107892e-05,18056,False,,
exponential_search,500,not_found,3,18,0.0001278000017919112,18056,False,,
fibonacci_search,500,not_found,3,13,0.00013440000111586414,18056,False,,
hashing_search,500,not_found,3,1,0.0005316999995557126,18056,False,2.0,275
linear_search,500,not_found,4,500,0.00018179999824496917,18056,False,,
binary_search,500,not_found,4,9,0.00021489999926416203,18056,False,,
interpolation_search,500,not_found,4,0,0.0001616000008652918,18056,False,,
exponential_search,500,not_found,4,18,0.00018509999790694565,18056,False,,
fibonacci_search,500,not_found,4,13,0.00016040000264183618,18056,False,,
hashing_search,500,not_found,4,3,0.0005624000004900154,18056,False,2.0,277
linear_search,500,not_found,5,500,0.00021220000053290278,18056,False,,
binary_search,500,not_found,5,9,0.0001269999993382953,18056,False,,
interpolation_search,500,not_found,5,0,0.0001205000007757917,18056,False,,
exponential_search,500,not_found,5,18,0.0001052999978128355,18056,False,,
fibonacci_search,500,not_found,5,13,0.00012940000306116417,18056,False,,
hashing_search,500,not_found,5,4,0.0005409000004874542,18056,False,2.0,276
linear_search,510,not_found,1,510,0.0001596000001882203,18416,False,,
binary_search,510,not_found,1,9,0.00015390000044135377,18416,False,,
interpolation_search,510,not_found,1,0,0.0001596000001882203,18416,False,,
exponential_search,510,not_found,1,18,0.00015070000154082663,18416,False,,
fibonacci_search,510,not_found,1,13,0.00013980000221636146,18416,False,,
hashing_search,510,not_found,1,6,0.0005458000014186837,18416,False,2.0,294
linear_search,510,not_found,2,510,0.00015889999849605374,18416,False,,
binary_search,510,not_found,2,9,0.00013110000145388767,18416,False,,
interpolation_search,510,not_found,2,0,0.0001568000006955117,18416,False,,
exponential_search,510,not_found,2,18,0.0001506000007793773,18416,False,,
fibonacci_search,510,not_found,2,13,0.00014039999950909987,18416,False,,
hashing_search,510,not_found,2,1,0.0007442999994964339,18416,False,2.0,288
linear_search,510,not_found,3,510,0.00017190000289701857,18416,False,,
binary_search,510,not_found,3,9,0.00013590000162366778,18416,False,,
interpolation_search,510,not_found,3,0,9.850000060396269e-05,18416,False,,
exponential_search,510,not_found,3,18,0.00010459999975864775,18416,False,,
fibonacci_search,510,not_found,3,13,0.0001626999983272981,18416,False,,
hashing_search,510,not_found,3,2,0.0006264000003284309,18416,False,2.0,291
linear_search,510,not_found,4,510,0.00016549999782000668,18416,False,,
binary_search,510,not_found,4,9,0.00012490000153775327,18416,False,,
interpolation_search,510,not_found,4,0,0.0001472000003559515,18416,False,,
exponential_search,510,not_found,4,18,0.0001807000007829629,18416,False,,
fibonacci_search,510,not_found,4,13,0.000221800000872463,18416,False,,
hashing_search,510,not_found,4,1,0.0007628000021213666,18416,False,2.0,290
linear_search,510,not_found,5,510,0.0001666999996814411,18416,False,,
binary_search,510,not_found,5,9,0.00013449999823933467,18416,False,,
interpolation_search,510,not_found,5,0,0.00012149999747634865,18416,False,,
exponential_search,510,not_found,5,18,0.00017590000061318278,18416,False,,
fibonacci_search,510,not_found,5,13,0.0001579000017954968,18416,False,,
hashing_search,510,not_found,5,1,0.0005530999987968244,18416,False,2.0,288
linear_search,520,not_found,1,520,0.0001692000005277805,18776,False,,
binary_search,520,not_found,1,10,0.00016150000010384247,18776,False,,
interpolation_search,520,not_found,1,0,9.28999979805667e-05,18776,False,,
exponential_search,520,not_found,1,15,8.679999882588163e-05,18776,False,,
fibonacci_search,520,not_found,1,13,0.00015039999925647862,18776,False,,
hashing_search,520,not_found,1,0,0.0005392999992182013,18776,False,2.0,298
linear_search,520,not_found,2,520,0.00017049999951268546,18776,False,,
binary_search,520,not_found,2,10,0.00015980000171111897,18776,False,,
interpolation_search,520,not_found,2,0,0.00014800000280956738,18776,False,,
exponential_search,520,not_found,2,15,0.00013240000043879263,18776,False,,
fibonacci_search,520,not_found,2,13,0.00013480000052368268,18776,False,,
hashing_search,520,not_found,2,3,0.0006729999986418989,18776,False,2.0,291
linear_search,520,not_found,3,520,0.0001635999979043845,18776,False,,
binary_search,520,not_found,3,10,0.0001238999975612387,18776,False,,
interpolation_search,520,not_found,3,0,0.00013219999891589396,18776,False,,
exponential_search,520,not_found,3,15,0.00015560000247205608,18776,False,,
fibonacci_search,520,not_found,3,13,0.00013580000086221844,18776,False,,
hashing_search,520,not_found,3,2,0.0005625999983749352,18776,False,2.0,296
linear_search,520,not_found,4,520,0.00018180000188294798,18776,False,,
binary_search,520,not_found,4,10,0.000148899998748675,18776,False,,
interpolation_search,520,not_found,4,0,0.00013380000018514693,18776,False,,
exponential_search,520,not_found,4,15,0.0001374000021314714,18776,False,,
fibonacci_search,520,not_found,4,13,0.00010480000128154643,18776,False,,
hashing_search,520,not_found,4,1,0.0006140999976196326,18776,False,2.0,296
linear_search,520,not_found,5,520,0.00016419999883510172,18776,False,,
binary_search,520,not_found,5,10,0.00013349999790079892,18776,False,,
interpolation_search,520,not_found,5,0,0.00011660000018309802,18776,False,,
exponential_search,520,not_found,5,15,9.919999865815043e-05,18776,False,,
fibonacci_search,520,not_found,5,13,0.00013490000128513202,18776,False,,
hashing_search,520,not_found,5,1,0.0006103000014263671,18776,False,2.0,299
linear_search,530,not_found,1,530,0.00016839999807416461,19136,False,,
binary_search,530,not_found,1,10,0.00016999999934341758,19136,False,,
interpolation_search,530,not_found,1,0,0.00011799999992945231,19136,False,,
exponential_search,530,not_found,1,16,0.0001444000008632429,19136,False,,
fibonacci_search,530,not_found,1,13,0.0001632999992580153,19136,False,,
hashing_search,530,not_found,1,1,0.0005802000014227815,19136,False,2.0,295
linear_search,530,not_found,2,530,0.0001669000012043398,19136,False,,
binary_search,530,not_found,2,10,0.00013729999773204327,19136,False,,
interpolation_search,530,not_found,2,0,0.00015110000094864517,19136,False,,
exponential_search,530,not_found,2,16,0.0001401999979862012,19136,False,,
fibonacci_search,530,not_found,2,13,0.00013949999993201345,19136,False,,
hashing_search,530,not_found,2,5,0.0006313999983831309,19136,False,2.0,308
linear_search,530,not_found,3,530,0.00017840000145952217,19136,False,,
binary_search,530,not_found,3,10,0.00013770000077784061,19136,False,,
interpolation_search,530,not_found,3,0,0.00011989999984507449,19136,False,,
exponential_search,530,not_found,3,16,0.00014419999934034422,19136,False,,
fibonacci_search,530,not_found,3,13,0.00014910000027157366,19136,False,,
hashing_search,530,not_found,3,0,0.0005918999995628837,19136,False,2.0,299
linear_search,530,not_found,4,530,0.00017970000044442713,19136,False,,
binary_search,530,not_found,4,10,0.0001709000025584828,19136,False,,
interpolation_search,530,not_found,4,0,0.00015559999883407727,19136,False,,
exponential_search,530,not_found,4,16,0.00017250000018975697,19136,False,,
fibonacci_search,530,not_found,4,13,0.00015859999984968454,19136,False,,
hashing_search,530,not_found,4,0,0.0005845000014232937,19136,False,2.0,296
linear_search,530,not_found,5,530,0.00021080000078654848,19136,False,,
binary_search,530,not_found,5,10,0.00014520000331685878,19136,False,,
interpolation_search,530,not_found,5,0,9.370000043418258e-05,19136,False,,
exponential_search,530,not_found,5,16,9.069999941857532e-05,19136,False,,
fibonacci_search,530,not_found,5,13,0.0002358999990974553,19136,False,,
hashing_search,530,not_found,5,2,0.0007145999989006668,19136,False,2.0,303
linear_search,540,not_found,1,540,0.00016990000221994705,19496,False,,
binary_search,540,not_found,1,10,0.0001336999994236976,19496,False,,
interpolation_search,540,not_found,1,0,9.249999857274815e-05,19496,False,,
exponential_search,540,not_found,1,16,9.710000085760839e-05,19496,False,,
fibonacci_search,540,not_found,1,13,9.189999764203094e-05,19496,False,,
hashing_search,540,not_found,1,0,0.0006197999973664992,19496,False,2.0,303
linear_search,540,not_found,2,540,0.0002007000002777204,19496,False,,
binary_search,540,not_found,2,10,0.0001343000003544148,19496,False,,
interpolation_search,540,not_found,2,0,0.00015830000120331533,19496,False,,
exponential_search,540,not_found,2,16,0.00014059999739401974,19496,False,,
fibonacci_search,540,not_found,2,13,0.00011279999671387486,19496,False,,
hashing_search,540,not_found,2,0,0.0005579999997280538,19496,False,2.0,308
linear_search,540,not_found,3,540,0.0001737000020511914,19496,False,,
binary_search,540,not_found,3,10,0.00012940000306116417,19496,False,,
interpolation_search,540,not_found,3,0,0.00011900000026798807,19496,False,,
exponential_search,540,not_found,3,16,0.00011369999992894009,19496,False,,
fibonacci_search,540,not_found,3,13,0.00013730000137002207,19496,False,,
hashing_search,540,not_found,3,5,0.0005509999973583035,19496,False,2.0,312
linear_search,540,not_found,4,540,0.00021299999934853986,19496,False,,
binary_search,540,not_found,4,10,0.00014169999849400483,19496,False,,
interpolation_search,540,not_found,4,0,0.00010470000052009709,19496,False,,
exponential_search,540,not_found,4,16,0.00017139999908977188,19496,False,,
fibonacci_search,540,not_found,4,13,0.0001784999985829927,19496,False,,
hashing_search,540,not_found,4,1,0.0010349000003770925,19496,False,2.0,315
linear_search,540,not_found,5,540,0.00038689999928465113,19496,False,,
binary_search,540,not_found,5,10,0.00016050000340328552,19496,False,,
interpolation_search,540,not_found,5,0,0.00013770000077784061,19496,False,,
exponential_search,540,not_found,5,16,0.00012679999781539664,19496,False,,
fibonacci_search,540,not_found,5,13,0.00014480000027106144,19496,False,,
hashing_search,540,not_found,5,5,0.0006107999979576562,19496,False,2.0,304
linear_search,550,not_found,1,550,0.000216500000533415,19856,False,,
binary_search,550,not_found,1,10,0.0001747999995131977,19856,False,,
interpolation_search,550,not_found,1,0,0.00015770000027259812,19856,False,,
exponential_search,550,not_found,1,17,0.00012910000077681616,19856,False,,
fibonacci_search,550,not_found,1,13,0.00016390000018873252,19856,False,,
hashing_search,550,not_found,1,6,0.0008811000006971881,19856,False,2.0,310
linear_search,550,not_found,2,550,0.0002190000013797544,19856,False,,
binary_search,550,not_found,2,10,0.00018629999976838008,19856,False,,
interpolation_search,550,not_found,2,0,0.0001740000006975606,19856,False,,
exponential_search,550,not_found,2,17,0.00016400000095018186,19856,False,,
fibonacci_search,550,not_found,2,13,0.000152900000102818,19856,False,,
hashing_search,550,not_found,2,0,0.0009085000019695144,19856,False,2.0,312
linear_search,550,not_found,3,550,0.0001919999995152466,19856,False,,
binary_search,550,not_found,3,10,0.0001911999970616307,19856,False,,
interpolation_search,550,not_found,3,0,0.000134599999000784,19856,False,,
exponential_search,550,not_found,3,17,0.00018590000036056153,19856,False,,
fibonacci_search,550,not_found,3,13,0.00019120000069960952,19856,False,,
hashing_search,550,not_found,3,0,0.000607599999057129,19856,False,2.0,314
linear_search,550,not_found,4,550,0.00017769999976735562,19856,False,,
binary_search,550,not_found,4,10,0.00014659999942523427,19856,False,,
interpolation_search,550,not_found,4,0,0.0001598999988345895,19856,False,,
exponential_search,550,not_found,4,17,0.00015530000018770806,19856,False,,
fibonacci_search,550,not_found,4,13,0.00016110000069602393,19856,False,,
hashing_search,550,not_found,4,1,0.000809799999842653,19856,False,2.0,317
linear_search,550,not_found,5,550,0.00017929999739862978,19856,False,,
binary_search,550,not_found,5,10,0.0001446999995096121,19856,False,,
interpolation_search,550,not_found,5,0,0.00013690000196220353,19856,False,,
exponential_search,550,not_found,5,17,0.00014279999959398992,19856,False,,
fibonacci_search,550,not_found,5,13,0.00012060000153724104,19856,False,,
hashing_search,550,not_found,5,2,0.0007909000014478806,19856,False,2.0,315
linear_search,560,not_found,1,560,0.00019830000019283034,20216,False,,
binary_search,560,not_found,1,10,0.00015490000077988952,20216,False,,
interpolation_search,560,not_found,1,0,0.00013279999984661117,20216,False,,
exponential_search,560,not_found,1,17,0.00018169999748351984,20216,False,,
fibonacci_search,560,not_found,1,13,0.00015899999925750308,20216,False,,
hashing_search,560,not_found,1,2,0.0012123999986215495,20216,False,2.0,316
linear_search,560,not_found,2,560,0.0002241000001959037,20216,False,,
binary_search,560,not_found,2,10,0.0001593000015418511,20216,False,,
interpolation_search,560,not_found,2,0,0.00013279999984661117,20216,False,,
exponential_search,560,not_found,2,17,0.0001274999995075632,20216,False,,
fibonacci_search,560,not_found,2,13,0.000167199999850709,20216,False,,
hashing_search,560,not_found,2,0,0.0006212999978743028,20216,False,2.0,322
linear_search,560,not_found,3,560,0.00018179999824496917,20216,False,,
binary_search,560,not_found,3,10,0.00013969999781693332,20216,False,,
interpolation_search,560,not_found,3,0,0.0001247000000148546,20216,False,,
exponential_search,560,not_found,3,17,0.00012040000001434237,20216,False,,
fibonacci_search,560,not_found,3,13,0.00014100000043981709,20216,False,,
hashing_search,560,not_found,3,2,0.0006117999982961919,20216,False,2.0,319
linear_search,560,not_found,4,560,0.00018319999799132347,20216,False,,
binary_search,560,not_found,4,10,0.00014179999925545417,20216,False,,
interpolation_search,560,not_found,4,0,0.00013069999840809032,20216,False,,
exponential_search,560,not_found,4,17,0.000161899999511661,20216,False,,
fibonacci_search,560,not_found,4,13,0.00013419999959296547,20216,False,,
hashing_search,560,not_found,4,1,0.000638599998637801,20216,False,2.0,312
linear_search,560,not_found,5,560,0.000180200000613695,20216,False,,
binary_search,560,not_found,5,10,0.00013110000145388767,20216,False,,
interpolation_search,560,not_found,5,0,0.00013480000052368268,20216,False,,
exponential_search,560,not_found,5,17,0.00031399999716086313,20216,False,,
fibonacci_search,560,not_found,5,13,0.00018790000103763305,20216,False,,
hashing_search,560,not_found,5,3,0.0006146999985503498,20216,False,2.0,317
linear_search,570,not_found,1,570,0.0001875000016298145,20576,False,,
binary_search,570,not_found,1,10,0.00014509999891743064,20576,False,,
interpolation_search,570,not_found,1,0,0.00017280000247410499,20576,False,,
exponential_search,570,not_found,1,17,0.00012730000162264332,20576,False,,
fibonacci_search,570,not_found,1,13,0.00018620000264490955,20576,False,,
hashing_search,570,not_found,1,2,0.0006117000011727214,20576,False,2.0,332
linear_search,570,not_found,2,570,0.0001885999990918208,20576,False,,
binary_search,570,not_found,2,10,0.00013760000001639128,20576,False,,
interpolation_search,570,not_found,2,0,0.00015419999908772297,20576,False,,
exponential_search,570,not_found,2,17,0.0001520000005257316,20576,False,,
fibonacci_search,570,not_found,2,13,0.00011840000297524966,20576,False,,
hashing_search,570,not_found,2,1,0.0007604000020364765,20576,False,2.0,326
linear_search,570,not_found,3,570,0.00018350000027567148,20576,False,,
binary_search,570,not_found,3,10,0.00014789999841013923,20576,False,,
interpolation_search,570,not_found,3,0,0.0001536999989184551,20576,False,,
exponential_search,570,not_found,3,17,0.00014450000162469223,20576,False,,
fibonacci_search,570,not_found,3,13,0.00014250000094762072,20576,False,,
hashing_search,570,not_found,3,1,0.0006054000004951376,20576,False,2.0,328
linear_search,570,not_found,4,570,0.0002023999986704439,20576,False,,
binary_search,570,not_found,4,10,0.00018810000256053172,20576,False,,
interpolation_search,570,not_found,4,0,0.00023149999833549373,20576,False,,
exponential_search,570,not_found,4,17,0.00017660000230534934,20576,False,,
fibonacci_search,570,not_found,4,13,0.0001315000008617062,20576,False,,
hashing_search,570,not_found,4,0,0.0006647000009252224,20576,False,2.0,325
linear_search,570,not_found,5,570,0.00018279999858350493,20576,False,,
binary_search,570,not_found,5,10,0.0001430000011168886,20576,False,,
interpolation_search,570,not_found,5,0,0.00012790000255336054,20576,False,,
exponential_search,570,not_found,5,17,0.00015949999942677096,20576,False,,
fibonacci_search,570,not_found,5,13,0.00014250000094762072,20576,False,,
hashing_search,570,not_found,5,2,0.0006037999992258847,20576,False,2.0,330
linear_search,580,not_found,1,580,0.00019109999993816018,20936,False,,
binary_search,580,not_found,1,10,0.00013890000263927504,20936,False,,
interpolation_search,580,not_found,1,0,0.00013210000179242343,20936,False,,
exponential_search,580,not_found,1,18,0.00012309999874560162,20936,False,,
fibonacci_search,580,not_found,1,13,0.00011649999942164868,20936,False,,
hashing_search,580,not_found,1,2,0.0006304999988060445,20936,False,2.0,334
linear_search,580,not_found,2,580,0.0001877999966382049,20936,False,,
binary_search,580,not_found,2,10,0.0001450000017939601,20936,False,,
interpolation_search,580,not_found,2,0,0.00017079999815905467,20936,False,,
exponential_search,580,not_found,2,18,0.0001883000004454516,20936,False,,
fibonacci_search,580,not_found,2,13,0.00013000000035390258,20936,False,,
hashing_search,580,not_found,2,1,0.0006054000004951376,20936,False,2.0,322
linear_search,580,not_found,3,580,0.00018909999926108867,20936,False,,
binary_search,580,not_found,3,10,0.00015269999857991934,20936,False,,
interpolation_search,580,not_found,3,0,0.00013920000128564425,20936,False,,
exponential_search,580,not_found,3,18,0.00012379999679978937,20936,False,,
fibonacci_search,580,not_found,3,13,0.0001979000007850118,20936,False,,
hashing_search,580,not_found,3,0,0.0009180000015476253,20936,False,2.0,328
linear_search,580,not_found,4,580,0.00019009999959962443,20936,False,,
binary_search,580,not_found,4,10,0.0001550999986648094,20936,False,,
interpolation_search,580,not_found,4,0,0.0001446999995096121,20936,False,,
exponential_search,580,not_found,4,18,0.0001461000028939452,20936,False,,
fibonacci_search,580,not_found,4,13,0.0001464000015403144,20936,False,,
hashing_search,580,not_found,4,3,0.0006143999999039806,20936,False,2.0,323
linear_search,580,not_found,5,580,0.00019239999892306514,20936,False,,
binary_search,580,not_found,5,10,0.00014149999697110616,20936,False,,
interpolation_search,580,not_found,5,0,0.00013210000179242343,20936,False,,
exponential_search,580,not_found,5,18,0.00014509999891743064,20936,False,,
fibonacci_search,580,not_found,5,13,0.0001463999979023356,20936,False,,
hashing_search,580,not_found,5,2,0.0006027999988873489,20936,False,2.0,320
linear_search,590,not_found,1,590,0.0001962000023922883,21296,False,,
binary_search,590,not_found,1,10,0.00014519999967887998,21296,False,,
interpolation_search,590,not_found,1,0,0.00012369999967631884,21296,False,,
exponential_search,590,not_found,1,18,0.0001483999985794071,21296,False,,
fibonacci_search,590,not_found,1,13,0.0001751000017975457,21296,False,,
hashing_search,590,not_found,1,2,0.0007745000002614688,21296,False,2.0,335
linear_search,590,not_found,2,590,0.0002537000000302214,21296,False,,
binary_search,590,not_found,2,10,0.00018149999959859997,21296,False,,
interpolation_search,590,not_found,2,0,0.00015380000331788324,21296,False,,
exponential_search,590,not_found,2,18,0.00021740000011050142,21296,False,,
fibonacci_search,590,not_found,2,13,0.00013940000280854292,21296,False,,
hashing_search,590,not_found,2,4,0.0007236000019474886,21296,False,2.0,339
linear_search,590,not_found,3,590,0.00018850000196835026,21296,False,,
binary_search,590,not_found,3,10,0.000167500002135057,21296,False,,
interpolation_search,590,not_found,3,0,0.00016180000238819048,21296,False,,
exponential_search,590,not_found,3,18,0.00016169999798876233,21296,False,,
fibonacci_search,590,not_found,3,13,0.00012369999967631884,21296,False,,
hashing_search,590,not_found,3,1,0.0006267999997362494,21296,False,2.0,332
linear_search,590,not_found,4,590,0.00019720000273082405,21296,False,,
