algorithm,input_size,data_type,trial_id,comparisons,swaps,time_taken,memory_used,presortedness_score,duplicate_ratio,value_range
quick_sort,220,nearly_sorted,3,1662,925,0.0014878999973007,7976,0.923,0.0,99550
heap_sort,220,nearly_sorted,3,2881,1633,0.002808900000673,7976,0.923,0.0,99550
radix_sort,220,nearly_sorted,3,0,1100,0.0013115000001562,7976,0.923,0.0,99550
bubble_sort,220,nearly_sorted,4,22137,1359,0.005148399999598,7976,0.9436,0.0,99457
selection_sort,220,nearly_sorted,4,24090,11,0.0046307000011438,7976,0.9436,0.0,99457
insertion_sort,220,nearly_sorted,4,1578,1359,0.0006160999982967,7976,0.9436,0.0,99457
merge_sort,220,nearly_sorted,4,1234,1724,0.001825600000302,7976,0.9436,0.0,99457
quick_sort,220,nearly_sorted,4,1663,848,0.0018554999987827,7976,0.9436,0.0,99457
heap_sort,220,nearly_sorted,4,2877,1637,0.0025435000025026,7976,0.9436,0.0,99457
radix_sort,220,nearly_sorted,4,0,1100,0.0012217000003147,7976,0.9436,0.0,99457
bubble_sort,220,nearly_sorted,5,23655,1603,0.0055217000008269,7976,0.9335,0.0045,98986
selection_sort,220,nearly_sorted,5,24090,11,0.0044797999980801,7976,0.9335,0.0045,98986
insertion_sort,220,nearly_sorted,5,1822,1603,0.0006919000006746,7976,0.9335,0.0045,98986
merge_sort,220,nearly_sorted,5,1256,1724,0.0017754999971657,7976,0.9335,0.0045,98986
quick_sort,220,nearly_sorted,5,1706,930,0.001342100000329,7976,0.9335,0.0045,98986
heap_sort,220,nearly_sorted,5,2881,1644,0.0023632000011275,7976,0.9335,0.0045,98986
radix_sort,220,nearly_sorted,5,0,1100,0.0011365999998815,7976,0.9335,0.0045,98986
bubble_sort,230,nearly_sorted,1,22932,1625,0.0049780000008468,8336,0.9383,0.0,99745
selection_sort,230,nearly_sorted,1,26335,11,0.0046758000025874,8336,0.9383,0.0,99745
insertion_sort,230,nearly_sorted,1,1854,1625,0.0006967000008444,8336,0.9383,0.0,99745
merge_sort,230,nearly_sorted,1,1304,1814,0.0017861000014818,8336,0.9383,0.0,99745
quick_sort,230,nearly_sorted,1,1801,978,0.0013729000020248,8336,0.9383,0.0,99745
heap_sort,230,nearly_sorted,1,3032,1729,0.0025219000017386,8336,0.9383,0.0,99745
radix_sort,230,nearly_sorted,1,0,1150,0.0011696000001393,8336,0.9383,0.0,99745
bubble_sort,230,nearly_sorted,2,14859,927,0.0033592999971006,8336,0.9648,0.0,98961
selection_sort,230,nearly_sorted,2,26335,11,0.0048058000029413,8336,0.9648,0.0,98961
insertion_sort,230,nearly_sorted,2,1156,927,0.0004464000012376,8336,0.9648,0.0,98961
merge_sort,230,nearly_sorted,2,1257,1814,0.0019558999993023,8336,0.9648,0.0,98961
quick_sort,230,nearly_sorted,2,2218,1376,0.0018779999991238,8336,0.9648,0.0,98961
heap_sort,230,nearly_sorted,2,3026,1731,0.0028242000007594,8336,0.9648,0.0,98961
radix_sort,230,nearly_sorted,2,0,1150,0.0013478000000759,8336,0.9648,0.0,98961
bubble_sort,230,nearly_sorted,3,26010,1643,0.0060952999992878,8336,0.9376,0.0,97569
selection_sort,230,nearly_sorted,3,26335,11,0.0050009000005957,8336,0.9376,0.0,97569
insertion_sort,230,nearly_sorted,3,1872,1643,0.0007621000004292,8336,0.9376,0.0,97569
merge_sort,230,nearly_sorted,3,1359,1814,0.0020790000016859,8336,0.9376,0.0,97569
quick_sort,230,nearly_sorted,3,1715,1096,0.0015385000006062,8336,0.9376,0.0,97569
heap_sort,230,nearly_sorted,3,3031,1735,0.0026982000017596,8336,0.9376,0.0,97569
radix_sort,230,nearly_sorted,3,0,1150,0.0012343999987933,8336,0.9376,0.0,97569
bubble_sort,230,nearly_sorted,4,24682,1073,0.0057041999971261,8336,0.9593,0.0043,98419
selection_sort,230,nearly_sorted,4,26335,11,0.0051167999990866,8336,0.9593,0.0043,98419
insertion_sort,230,nearly_sorted,4,1302,1073,0.0005085000011604,8336,0.9593,0.0043,98419
merge_sort,230,nearly_sorted,4,1243,1814,0.0019298000006529,8336,0.9593,0.0043,98419
quick_sort,230,nearly_sorted,4,1674,915,0.0014683999979752,8336,0.9593,0.0043,98419
heap_sort,230,nearly_sorted,4,3022,1721,0.0026838000012503,8336,0.9593,0.0043,98419
radix_sort,230,nearly_sorted,4,0,1150,0.0013002999985474,8336,0.9593,0.0043,98419
bubble_sort,230,nearly_sorted,5,24505,1825,0.0057239999987359,8336,0.9307,0.0,99174
selection_sort,230,nearly_sorted,5,26335,11,0.0047314000003098,8336,0.9307,0.0,99174
insertion_sort,230,nearly_sorted,5,2054,1825,0.0007531999981438,8336,0.9307,0.0,99174
merge_sort,230,nearly_sorted,5,1234,1814,0.0017785000018193,8336,0.9307,0.0,99174
quick_sort,230,nearly_sorted,5,1864,1098,0.0014976999991631,8336,0.9307,0.0,99174
heap_sort,230,nearly_sorted,5,3035,1725,0.002513600000384,8336,0.9307,0.0,99174
radix_sort,230,nearly_sorted,5,0,1150,0.0012138999991293,8336,0.9307,0.0,99174
bubble_sort,240,nearly_sorted,1,23927,1581,0.0051096999995934,8696,0.9449,0.0,99668
selection_sort,240,nearly_sorted,1,28680,11,0.0052054999978281,8696,0.9449,0.0,99668
insertion_sort,240,nearly_sorted,1,1820,1581,0.0007200000000011,8696,0.9449,0.0,99668
merge_sort,240,nearly_sorted,1,1352,1904,0.0020259000011719,8696,0.9449,0.0,99668
quick_sort,240,nearly_sorted,1,1940,1168,0.0017944000028364,8696,0.9449,0.0,99668
heap_sort,240,nearly_sorted,1,3188,1817,0.0023732000008749,8696,0.9449,0.0,99668
radix_sort,240,nearly_sorted,1,0,1200,0.0010314999999536,8696,0.9449,0.0,99668
bubble_sort,240,nearly_sorted,2,25025,1452,0.0052572999993572,8696,0.9494,0.0042,99241
selection_sort,240,nearly_sorted,2,28680,12,0.0055930999988049,8696,0.9494,0.0042,99241
insertion_sort,240,nearly_sorted,2,1689,1452,0.0007012000023678,8696,0.9494,0.0042,99241
merge_sort,240,nearly_sorted,2,1286,1904,0.0021402999991551,8696,0.9494,0.0042,99241
quick_sort,240,nearly_sorted,2,2051,1348,0.0017430999978387,8696,0.9494,0.0042,99241
heap_sort,240,nearly_sorted,2,3190,1814,0.0025025999966601,8696,0.9494,0.0042,99241
radix_sort,240,nearly_sorted,2,0,1200,0.0015100999989954,8696,0.9494,0.0042,99241
bubble_sort,240,nearly_sorted,3,28470,1732,0.0048361000008299,8696,0.9396,0.0,99813
selection_sort,240,nearly_sorted,3,28680,12,0.0038692000016453,8696,0.9396,0.0,99813
insertion_sort,240,nearly_sorted,3,1971,1732,0.0005908000021008,8696,0.9396,0.0,99813
merge_sort,240,nearly_sorted,3,1364,1904,0.0016532000008737,8696,0.9396,0.0,99813
quick_sort,240,nearly_sorted,3,1738,1064,0.0012299000009079,8696,0.9396,0.0,99813
heap_sort,240,nearly_sorted,3,3188,1814,0.0025213999979314,8696,0.9396,0.0,99813
radix_sort,240,nearly_sorted,3,0,1200,0.001050099999702,8696,0.9396,0.0,99813
bubble_sort,240,nearly_sorted,4,28490,1768,0.0047939000032783,8696,0.9384,0.0,98972
selection_sort,240,nearly_sorted,4,28680,12,0.0038712999994459,8696,0.9384,0.0,98972
insertion_sort,240,nearly_sorted,4,2007,1768,0.0005700000001525,8696,0.9384,0.0,98972
merge_sort,240,nearly_sorted,4,1276,1904,0.0015907000015431,8696,0.9384,0.0,98972
quick_sort,240,nearly_sorted,4,1942,1294,0.0015425000019604,8696,0.9384,0.0,98972
heap_sort,240,nearly_sorted,4,3185,1810,0.0022666000004392,8696,0.9384,0.0,98972
radix_sort,240,nearly_sorted,4,0,1200,0.0010320000001229,8696,0.9384,0.0,98972
bubble_sort,240,nearly_sorted,5,26789,1826,0.0045901000012236,8696,0.9363,0.0,99276
selection_sort,240,nearly_sorted,5,28680,12,0.0039973000020836,8696,0.9363,0.0,99276
insertion_sort,240,nearly_sorted,5,2065,1826,0.0006064000008336,8696,0.9363,0.0,99276
merge_sort,240,nearly_sorted,5,1411,1904,0.0017958999997063,8696,0.9363,0.0,99276
quick_sort,240,nearly_sorted,5,1947,1157,0.0013235000005806,8696,0.9363,0.0,99276
heap_sort,240,nearly_sorted,5,3185,1802,0.0023062000000209,8696,0.9363,0.0,99276
radix_sort,240,nearly_sorted,5,0,1200,0.0010336000013921,8696,0.9363,0.0,99276
bubble_sort,250,nearly_sorted,1,30660,2156,0.0053150999992794,9056,0.9307,0.004,97764
selection_sort,250,nearly_sorted,1,31125,12,0.0043756999984907,9056,0.9307,0.004,97764
insertion_sort,250,nearly_sorted,1,2405,2156,0.0009740999994392,9056,0.9307,0.004,97764
merge_sort,250,nearly_sorted,1,1443,1994,0.0018175000004703,9056,0.9307,0.004,97764
quick_sort,250,nearly_sorted,1,2517,1535,0.0016690000011294,9056,0.9307,0.004,97764
heap_sort,250,nearly_sorted,1,3339,1895,0.0023791999992681,9056,0.9307,0.004,97764
radix_sort,250,nearly_sorted,1,0,1250,0.00107940000089,9056,0.9307,0.004,97764
bubble_sort,250,nearly_sorted,2,29472,1782,0.0054942999995546,9056,0.9427,0.004,98884
selection_sort,250,nearly_sorted,2,31125,12,0.0044886999967275,9056,0.9427,0.004,98884
insertion_sort,250,nearly_sorted,2,2031,1782,0.0006011000004946,9056,0.9427,0.004,98884
merge_sort,250,nearly_sorted,2,1423,1994,0.001702400000795,9056,0.9427,0.004,98884
quick_sort,250,nearly_sorted,2,2295,1162,0.00142760000017,9056,0.9427,0.004,98884
heap_sort,250,nearly_sorted,2,3345,1905,0.0024355000023206,9056,0.9427,0.004,98884
radix_sort,250,nearly_sorted,2,0,1250,0.0011328000000503,9056,0.9427,0.004,98884
bubble_sort,250,nearly_sorted,3,30305,1702,0.0064170000005105,9056,0.9453,0.0,99357
selection_sort,250,nearly_sorted,3,31125,12,0.0055108999986259,9056,0.9453,0.0,99357
insertion_sort,250,nearly_sorted,3,1951,1702,0.000734299999749,9056,0.9453,0.0,99357
merge_sort,250,nearly_sorted,3,1332,1994,0.0019400999990466,9056,0.9453,0.0,99357
quick_sort,250,nearly_sorted,3,2369,1673,0.0019309999988763,9056,0.9453,0.0,99357
heap_sort,250,nearly_sorted,3,3344,1902,0.002813099999912,9056,0.9453,0.0,99357
radix_sort,250,nearly_sorted,3,0,1250,0.0013134999971953,9056,0.9453,0.0,99357
bubble_sort,250,nearly_sorted,4,30629,2212,0.0069498000011662,9056,0.9289,0.0,98232
selection_sort,250,nearly_sorted,4,31125,12,0.0056146999995689,9056,0.9289,0.0,98232
insertion_sort,250,nearly_sorted,4,2461,2212,0.0008817000016279,9056,0.9289,0.0,98232
merge_sort,250,nearly_sorted,4,1405,1994,0.0020021000018459,9056,0.9289,0.0,98232
quick_sort,250,nearly_sorted,4,1812,1029,0.0016423999986727,9056,0.9289,0.0,98232
heap_sort,250,nearly_sorted,4,3332,1900,0.003068499998335,9056,0.9289,0.0,98232
radix_sort,250,nearly_sorted,4,0,1250,0.001434199999494,9056,0.9289,0.0,98232
bubble_sort,250,nearly_sorted,5,26847,1346,0.0073193999996874,9056,0.9568,0.0,99384
selection_sort,250,nearly_sorted,5,31125,12,0.0060855000010633,9056,0.9568,0.0,99384
insertion_sort,250,nearly_sorted,5,1595,1346,0.0006872000012663,9056,0.9568,0.0,99384
merge_sort,250,nearly_sorted,5,1319,1994,0.0022067999998398,9056,0.9568,0.0,99384
quick_sort,250,nearly_sorted,5,1976,1292,0.0017637999990256,9056,0.9568,0.0,99384
heap_sort,250,nearly_sorted,5,3348,1906,0.0027332000026945,9056,0.9568,0.0,99384
radix_sort,250,nearly_sorted,5,0,1250,0.0011045999999623,9056,0.9568,0.0,99384
bubble_sort,260,nearly_sorted,1,29929,1997,0.0052497000033326,9416,0.9407,0.0038,99342
selection_sort,260,nearly_sorted,1,33670,13,0.0046297000008053,9416,0.9407,0.0038,99342
insertion_sort,260,nearly_sorted,1,2256,1997,0.0006530999999085,9416,0.9407,0.0038,99342
merge_sort,260,nearly_sorted,1,1483,2088,0.0024055999965639,9416,0.9407,0.0038,99342
quick_sort,260,nearly_sorted,1,2146,1246,0.0014701999971293,9416,0.9407,0.0038,99342
heap_sort,260,nearly_sorted,1,3504,1988,0.0025397999997949,9416,0.9407,0.0038,99342
radix_sort,260,nearly_sorted,1,0,1300,0.0011432999999669,9416,0.9407,0.0038,99342
bubble_sort,260,nearly_sorted,2,30015,1987,0.0069008999998914,9416,0.941,0.0077,99047
selection_sort,260,nearly_sorted,2,33670,13,0.0065012999984901,9416,0.941,0.0077,99047
insertion_sort,260,nearly_sorted,2,2246,1987,0.0009562999985064,9416,0.941,0.0077,99047
merge_sort,260,nearly_sorted,2,1542,2088,0.0026408000012452,9416,0.941,0.0077,99047
quick_sort,260,nearly_sorted,2,2045,1199,0.0022649999991699,9416,0.941,0.0077,99047
heap_sort,260,nearly_sorted,2,3515,1987,0.0027784000012616,9416,0.941,0.0077,99047
radix_sort,260,nearly_sorted,2,0,1300,0.0013595999989775,9416,0.941,0.0077,99047
bubble_sort,260,nearly_sorted,3,32130,2125,0.005650199997035,9416,0.9369,0.0,98089
selection_sort,260,nearly_sorted,3,33670,13,0.0045802000022376,9416,0.9369,0.0,98089
insertion_sort,260,nearly_sorted,3,2384,2125,0.0006953999982215,9416,0.9369,0.0,98089
merge_sort,260,nearly_sorted,3,1536,2088,0.0018015000023297,9416,0.9369,0.0,98089
quick_sort,260,nearly_sorted,3,2144,1086,0.0014288000020314,9416,0.9369,0.0,98089
heap_sort,260,nearly_sorted,3,3503,1987,0.0025677000012365,9416,0.9369,0.0,98089
radix_sort,260,nearly_sorted,3,0,1300,0.0011479999993753,9416,0.9369,0.0,98089
bubble_sort,260,nearly_sorted,4,32017,2231,0.0058348999991721,9416,0.9337,0.0,94757
selection_sort,260,nearly_sorted,4,33670,13,0.0051026000001002,9416,0.9337,0.0,94757
insertion_sort,260,nearly_sorted,4,2490,2231,0.000757000001613,9416,0.9337,0.0,94757
merge_sort,260,nearly_sorted,4,1592,2088,0.0018216999997093,9416,0.9337,0.0,94757
quick_sort,260,nearly_sorted,4,2089,1236,0.001415700000507,9416,0.9337,0.0,94757
heap_sort,260,nearly_sorted,4,3504,1983,0.0026734999992186,9416,0.9337,0.0,94757
radix_sort,260,nearly_sorted,4,0,1300,0.0011364999991201,9416,0.9337,0.0,94757
bubble_sort,260,nearly_sorted,5,32395,1741,0.0059448000029078,9416,0.9483,0.0,99684
selection_sort,260,nearly_sorted,5,33670,13,0.0048169000001507,9416,0.9483,0.0,99684
insertion_sort,260,nearly_sorted,5,2000,1741,0.0005879000018467,9416,0.9483,0.0,99684
merge_sort,260,nearly_sorted,5,1474,2088,0.0018528999971749,9416,0.9483,0.0,99684
quick_sort,260,nearly_sorted,5,2141,1354,0.0015181000017037,9416,0.9483,0.0,99684
heap_sort,260,nearly_sorted,5,3508,1995,0.00249310000072,9416,0.9483,0.0,99684
radix_sort,260,nearly_sorted,5,0,1300,0.0011228999974264,9416,0.9483,0.0,99684
bubble_sort,270,nearly_sorted,1,35787,2725,0.0091513999977905,9776,0.925,0.0037,99838
selection_sort,270,nearly_sorted,1,36315,13,0.0072399999990011,9776,0.925,0.0037,99838
insertion_sort,270,nearly_sorted,1,2994,2725,0.0011794999991252,9776,0.925,0.0037,99838
merge_sort,270,nearly_sorted,1,1638,2188,0.0024247000001196,9776,0.925,0.0037,99838
quick_sort,270,nearly_sorted,1,2180,1391,0.0019765000033658,9776,0.925,0.0037,99838
heap_sort,270,nearly_sorted,1,3689,2092,0.0033165999993798,9776,0.925,0.0037,99838
radix_sort,270,nearly_sorted,1,0,1350,0.0014931999976397,9776,0.925,0.0037,99838
bubble_sort,270,nearly_sorted,2,34362,2715,0.0072489999984099,9776,0.9252,0.0,99155
selection_sort,270,nearly_sorted,2,36315,13,0.004998100001103,9776,0.9252,0.0,99155
insertion_sort,270,nearly_sorted,2,2984,2715,0.0009175000013783,9776,0.9252,0.0,99155
merge_sort,270,nearly_sorted,2,1592,2188,0.0018874000015784,9776,0.9252,0.0,99155
quick_sort,270,nearly_sorted,2,2069,1184,0.0014229000007617,9776,0.9252,0.0,99155
heap_sort,270,nearly_sorted,2,3681,2091,0.0045190999990154,9776,0.9252,0.0,99155
radix_sort,270,nearly_sorted,2,0,1350,0.0016673999998602,9776,0.9252,0.0,99155
bubble_sort,270,nearly_sorted,3,35454,2423,0.0070580000028712,9776,0.9333,0.0,99379
selection_sort,270,nearly_sorted,3,36315,13,0.0051330000023881,9776,0.9333,0.0,99379
insertion_sort,270,nearly_sorted,3,2690,2423,0.0007827000008546,9776,0.9333,0.0,99379
merge_sort,270,nearly_sorted,3,1554,2188,0.0018799999998009,9776,0.9333,0.0,99379
quick_sort,270,nearly_sorted,3,2190,1254,0.0015125999998417,9776,0.9333,0.0,99379
heap_sort,270,nearly_sorted,3,3677,2079,0.0026652000015019,9776,0.9333,0.0,99379
radix_sort,270,nearly_sorted,3,0,1350,0.001191799998196,9776,0.9333,0.0,99379
bubble_sort,270,nearly_sorted,4,35909,2190,0.0064468999989912,9776,0.9397,0.0074,98935
selection_sort,270,nearly_sorted,4,36315,14,0.005256600001303,9776,0.9397,0.0074,98935
insertion_sort,270,nearly_sorted,4,2457,2190,0.0007452000027114,9776,0.9397,0.0074,98935
merge_sort,270,nearly_sorted,4,1529,2188,0.0018572999979369,9776,0.9397,0.0074,98935
quick_sort,270,nearly_sorted,4,2136,1112,0.0014034000014362,9776,0.9397,0.0074,98935
heap_sort,270,nearly_sorted,4,3687,2082,0.0026254000003973,9776,0.9397,0.0074,98935
radix_sort,270,nearly_sorted,4,0,1350,0.0011943999998038,9776,0.9397,0.0074,98935
bubble_sort,270,nearly_sorted,5,35850,2594,0.0067009999984293,9776,0.9286,0.0037,99696
selection_sort,270,nearly_sorted,5,36315,13,0.0052754999996977,9776,0.9286,0.0037,99696
insertion_sort,270,nearly_sorted,5,2863,2594,0.0008899999993445,9776,0.9286,0.0037,99696
merge_sort,270,nearly_sorted,5,1638,2188,0.0019246000010753,9776,0.9286,0.0037,99696
quick_sort,270,nearly_sorted,5,2173,1365,0.0015225999995891,9776,0.9286,0.0037,99696
heap_sort,270,nearly_sorted,5,3676,2079,0.0028760999994119,9776,0.9286,0.0037,99696
radix_sort,270,nearly_sorted,5,0,1350,0.0016777999990154,9776,0.9286,0.0037,99696
bubble_sort,280,nearly_sorted,1,37290,2190,0.0063767999999981,10136,0.9439,0.0,99250
selection_sort,280,nearly_sorted,1,39060,14,0.0055689999971946,10136,0.9439,0.0,99250
insertion_sort,280,nearly_sorted,1,2469,2190,0.0007313999994948,10136,0.9439,0.0,99250
merge_sort,280,nearly_sorted,1,1686,2288,0.0019938000004913,10136,0.9439,0.0,99250
quick_sort,280,nearly_sorted,1,2131,1264,0.0014999000013631,10136,0.9439,0.0,99250
heap_sort,280,nearly_sorted,1,3861,2186,0.0028031999972881,10136,0.9439,0.0,99250
radix_sort,280,nearly_sorted,1,0,1400,0.00125879999905,10136,0.9439,0.0,99250
bubble_sort,280,nearly_sorted,2,37884,1934,0.0069786999993084,10136,0.9505,0.0,99439
selection_sort,280,nearly_sorted,2,39060,14,0.0053967000021657,10136,0.9505,0.0,99439
insertion_sort,280,nearly_sorted,2,2213,1934,0.0006643000015174,10136,0.9505,0.0,99439
merge_sort,280,nearly_sorted,2,1666,2288,0.0019697000025189,10136,0.9505,0.0,99439
quick_sort,280,nearly_sorted,2,2688,1445,0.0017109000000345,10136,0.9505,0.0,99439
heap_sort,280,nearly_sorted,2,3861,2190,0.0027964999972027,10136,0.9505,0.0,99439
radix_sort,280,nearly_sorted,2,0,1400,0.0012480999976105,10136,0.9505,0.0,99439
bubble_sort,280,nearly_sorted,3,37230,2122,0.0065189999986614,10136,0.9457,0.0036,98620
selection_sort,280,nearly_sorted,3,39060,14,0.0055609999981243,10136,0.9457,0.0036,98620
insertion_sort,280,nearly_sorted,3,2401,2122,0.0007224999972095,10136,0.9457,0.0036,98620
merge_sort,280,nearly_sorted,3,1677,2288,0.0022054000000935,10136,0.9457,0.0036,98620
quick_sort,280,nearly_sorted,3,2369,1331,0.0015826999988348,10136,0.9457,0.0036,98620
heap_sort,280,nearly_sorted,3,3872,2197,0.0027832999985548,10136,0.9457,0.0036,98620
radix_sort,280,nearly_sorted,3,0,1400,0.0012332999976933,10136,0.9457,0.0036,98620
bubble_sort,280,nearly_sorted,4,37785,1554,0.006764400000975,10136,0.9602,0.0,97837
selection_sort,280,nearly_sorted,4,39060,14,0.0058927000027324,10136,0.9602,0.0,97837
insertion_sort,280,nearly_sorted,4,1833,1554,0.0005581999976129,10136,0.9602,0.0,97837
merge_sort,280,nearly_sorted,4,1657,2288,0.0019710999986273,10136,0.9602,0.0,97837
quick_sort,280,nearly_sorted,4,2457,1468,0.0016585999983362,10136,0.9602,0.0,97837
heap_sort,280,nearly_sorted,4,3861,2186,0.0028052999987266,10136,0.9602,0.0,97837
radix_sort,280,nearly_sorted,4,0,1400,0.0012244000026839,10136,0.9602,0.0,97837
bubble_sort,280,nearly_sorted,5,36980,2416,0.0067847000027541,10136,0.9381,0.0,99834
selection_sort,280,nearly_sorted,5,39060,14,0.0057326999994984,10136,0.9381,0.0,99834
insertion_sort,280,nearly_sorted,5,2695,2416,0.0008407000022998,10136,0.9381,0.0,99834
merge_sort,280,nearly_sorted,5,1653,2288,0.0019695999981195,10136,0.9381,0.0,99834
quick_sort,280,nearly_sorted,5,2236,1306,0.0016486999993503,10136,0.9381,0.0,99834
heap_sort,280,nearly_sorted,5,3856,2172,0.0027735000003303,10136,0.9381,0.0,99834
radix_sort,280,nearly_sorted,5,0,1400,0.0012367999988782,10136,0.9381,0.0,99834
bubble_sort,290,nearly_sorted,1,41652,3202,0.0075934000014967,10496,0.9236,0.0034,98922
selection_sort,290,nearly_sorted,1,41905,14,0.0061554999992949,10496,0.9236,0.0034,98922
insertion_sort,290,nearly_sorted,1,3491,3202,0.0010374999983469,10496,0.9236,0.0034,98922
merge_sort,290,nearly_sorted,1,1758,2388,0.0020675999985542,10496,0.9236,0.0034,98922
quick_sort,290,nearly_sorted,1,2419,1486,0.0016668999996909,10496,0.9236,0.0034,98922
heap_sort,290,nearly_sorted,1,4017,2269,0.0029198000011092,10496,0.9236,0.0034,98922
radix_sort,290,nearly_sorted,1,0,1450,0.0012979999992239,10496,0.9236,0.0034,98922
bubble_sort,290,nearly_sorted,2,41695,3104,0.0079656000016257,10496,0.9259,0.0,99687
selection_sort,290,nearly_sorted,2,41905,14,0.0060912000008102,10496,0.9259,0.0,99687
insertion_sort,290,nearly_sorted,2,3393,3104,0.0010442000020702,10496,0.9259,0.0,99687
merge_sort,290,nearly_sorted,2,1768,2388,0.002225800002634,10496,0.9259,0.0,99687
quick_sort,290,nearly_sorted,2,2249,1310,0.0015929000001051,10496,0.9259,0.0,99687
heap_sort,290,nearly_sorted,2,4030,2272,0.0030631000008725,10496,0.9259,0.0,99687
radix_sort,290,nearly_sorted,2,0,1450,0.0013059999982942,10496,0.9259,0.0,99687
bubble_sort,290,nearly_sorted,3,38335,2192,0.0067993000011483,10496,0.9477,0.0,98817
selection_sort,290,nearly_sorted,3,41905,14,0.0064039000026241,10496,0.9477,0.0,98817
insertion_sort,290,nearly_sorted,3,2481,2192,0.0007355999987339,10496,0.9477,0.0,98817
merge_sort,290,nearly_sorted,3,1704,2388,0.0020394999992277,10496,0.9477,0.0,98817
quick_sort,290,nearly_sorted,3,2377,1487,0.0016578000031586,10496,0.9477,0.0,98817
heap_sort,290,nearly_sorted,3,4034,2282,0.002938699999504,10496,0.9477,0.0,98817
radix_sort,290,nearly_sorted,3,0,1450,0.0012973999982932,10496,0.9477,0.0,98817
bubble_sort,290,nearly_sorted,4,41605,2350,0.0071712999997544,10496,0.9439,0.0,99103
selection_sort,290,nearly_sorted,4,41905,14,0.005939099999523,10496,0.9439,0.0,99103
