input_size,comparisons,swaps_or_shifts,presortedness_score,duplicate_ratio,value_range,probes,collision_count,domain,algorithm,input_condition
1120,626640.0,56.0,0.9358,0.0089,99926.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1120,41325.0,40208.0,0.9358,0.0089,99926.0,0.0,0.0,sorting,insertion_sort,nearly_sorted
1120,8705.0,11392.0,0.9358,0.0089,99926.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1120,12130.0,6407.0,0.9358,0.0089,99926.0,0.0,0.0,sorting,quick_sort,nearly_sorted
1120,19997.0,11030.0,0.9358,0.0089,99926.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1120,0.0,5600.0,0.9358,0.0089,99926.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1120,626640.0,56.0,0.9453,0.0107,99922.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1120,35371.0,34252.0,0.9453,0.0107,99922.0,0.0,0.0,sorting,insertion_sort,nearly_sorted
1120,8898.0,11392.0,0.9453,0.0107,99922.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1120,12414.0,7454.0,0.9453,0.0107,99922.0,0.0,0.0,sorting,quick_sort,nearly_sorted
1120,20012.0,11011.0,0.9453,0.0107,99922.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1120,0.0,5600.0,0.9453,0.0107,99922.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1120,626640.0,56.0,0.9438,0.0054,99961.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1120,36309.0,35190.0,0.9438,0.0054,99961.0,0.0,0.0,sorting,insertion_sort,nearly_sorted
1120,8890.0,11392.0,0.9438,0.0054,99961.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1120,13171.0,7410.0,0.9438,0.0054,99961.0,0.0,0.0,sorting,quick_sort,nearly_sorted
1120,20034.0,11036.0,0.9438,0.0054,99961.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1120,0.0,5600.0,0.9438,0.0054,99961.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1120,626640.0,56.0,0.9368,0.0036,99987.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1120,40748.0,39629.0,0.9368,0.0036,99987.0,0.0,0.0,sorting,insertion_sort,nearly_sorted
1120,8963.0,11392.0,0.9368,0.0036,99987.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1120,12574.0,6258.0,0.9368,0.0036,99987.0,0.0,0.0,sorting,quick_sort,nearly_sorted
1120,20026.0,11042.0,0.9368,0.0036,99987.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1120,0.0,5600.0,0.9368,0.0036,99987.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1120,626640.0,56.0,0.9407,0.008,99967.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1120,38297.0,37180.0,0.9407,0.008,99967.0,0.0,0.0,sorting,insertion_sort,nearly_sorted
1120,8766.0,11392.0,0.9407,0.008,99967.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1120,13932.0,9092.0,0.9407,0.008,99967.0,0.0,0.0,sorting,quick_sort,nearly_sorted
1120,20037.0,11032.0,0.9407,0.008,99967.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1120,0.0,5600.0,0.9407,0.008,99967.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1130,606007.0,38059.0,0.9403,0.0062,99580.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1130,637885.0,57.0,0.9403,0.0062,99580.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1130,39188.0,38059.0,0.9403,0.0062,99580.0,0.0,0.0,sorting,insertion_sort,nearly_sorted
1130,8925.0,11512.0,0.9403,0.0062,99580.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1130,20288.0,11174.0,0.9403,0.0062,99580.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1130,0.0,5650.0,0.9403,0.0062,99580.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1130,611550.0,33434.0,0.9476,0.0044,99894.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1130,637885.0,56.0,0.9476,0.0044,99894.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1130,34563.0,33434.0,0.9476,0.0044,99894.0,0.0,0.0,sorting,insertion_sort,nearly_sorted
1130,9159.0,11512.0,0.9476,0.0044,99894.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1130,20256.0,11166.0,0.9476,0.0044,99894.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1130,0.0,5650.0,0.9476,0.0044,99894.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1130,634882.0,34255.0,0.9463,0.0044,99920.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1130,637885.0,57.0,0.9463,0.0044,99920.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1130,35384.0,34255.0,0.9463,0.0044,99920.0,0.0,0.0,sorting,insertion_sort,nearly_sorted
1130,9150.0,11512.0,0.9463,0.0044,99920.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1130,20273.0,11163.0,0.9463,0.0044,99920.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1130,0.0,5650.0,0.9463,0.0044,99920.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1130,604732.0,37759.0,0.9408,0.0053,99623.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1130,637885.0,57.0,0.9408,0.0053,99623.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1130,38888.0,37759.0,0.9408,0.0053,99623.0,0.0,0.0,sorting,insertion_sort,nearly_sorted
1130,8824.0,11512.0,0.9408,0.0053,99623.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1130,20256.0,11152.0,0.9408,0.0053,99623.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1130,0.0,5650.0,0.9408,0.0053,99623.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1130,637065.0,38406.0,0.9398,0.0053,99804.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1130,637885.0,56.0,0.9398,0.0053,99804.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1130,39535.0,38406.0,0.9398,0.0053,99804.0,0.0,0.0,sorting,insertion_sort,nearly_sorted
1130,9035.0,11512.0,0.9398,0.0053,99804.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1130,20264.0,11171.0,0.9398,0.0053,99804.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1130,0.0,5650.0,0.9398,0.0053,99804.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1140,640319.0,41014.0,0.9368,0.007,99978.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1140,649230.0,57.0,0.9368,0.007,99978.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1140,9003.0,11632.0,0.9368,0.007,99978.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1140,20470.0,11269.0,0.9368,0.007,99978.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1140,0.0,5700.0,0.9368,0.007,99978.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1140,641727.0,34107.0,0.9475,0.0026,99881.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1140,649230.0,57.0,0.9475,0.0026,99881.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1140,9241.0,11632.0,0.9475,0.0026,99881.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1140,20460.0,11265.0,0.9475,0.0026,99881.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1140,0.0,5700.0,0.9475,0.0026,99881.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1140,647904.0,44306.0,0.9318,0.0061,99651.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1140,649230.0,58.0,0.9318,0.0061,99651.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1140,8858.0,11632.0,0.9318,0.0061,99651.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1140,20441.0,11240.0,0.9318,0.0061,99651.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1140,0.0,5700.0,0.9318,0.0061,99651.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1140,626652.0,37537.0,0.9422,0.0018,99806.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1140,649230.0,57.0,0.9422,0.0018,99806.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1140,9213.0,11632.0,0.9422,0.0018,99806.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1140,20484.0,11281.0,0.9422,0.0018,99806.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1140,0.0,5700.0,0.9422,0.0018,99806.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1140,646529.0,34375.0,0.9471,0.0061,99600.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1140,649230.0,57.0,0.9471,0.0061,99600.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1140,9213.0,11632.0,0.9471,0.0061,99600.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1140,20476.0,11276.0,0.9471,0.0061,99600.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1140,0.0,5700.0,0.9471,0.0061,99600.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1150,645624.0,36591.0,0.9446,0.0061,99708.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1150,660675.0,57.0,0.9446,0.0061,99708.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1150,37740.0,36591.0,0.9446,0.0061,99708.0,0.0,0.0,sorting,insertion_sort,nearly_sorted
1150,9130.0,11752.0,0.9446,0.0061,99708.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1150,12030.0,6875.0,0.9446,0.0061,99708.0,0.0,0.0,sorting,quick_sort,nearly_sorted
1150,20683.0,11389.0,0.9446,0.0061,99708.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1150,0.0,5750.0,0.9446,0.0061,99708.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1150,655922.0,38503.0,0.9417,0.0017,99661.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1150,660675.0,57.0,0.9417,0.0017,99661.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1150,39650.0,38503.0,0.9417,0.0017,99661.0,0.0,0.0,sorting,insertion_sort,nearly_sorted
1150,9357.0,11752.0,0.9417,0.0017,99661.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1150,13821.0,7862.0,0.9417,0.0017,99661.0,0.0,0.0,sorting,quick_sort,nearly_sorted
1150,20682.0,11393.0,0.9417,0.0017,99661.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1150,0.0,5750.0,0.9417,0.0017,99661.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1150,651897.0,42486.0,0.9357,0.0026,99884.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1150,660675.0,58.0,0.9357,0.0026,99884.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1150,43635.0,42486.0,0.9357,0.0026,99884.0,0.0,0.0,sorting,insertion_sort,nearly_sorted
1150,9112.0,11752.0,0.9357,0.0026,99884.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1150,13243.0,7789.0,0.9357,0.0026,99884.0,0.0,0.0,sorting,quick_sort,nearly_sorted
1150,20715.0,11401.0,0.9357,0.0026,99884.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1150,0.0,5750.0,0.9357,0.0026,99884.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1150,657515.0,44147.0,0.9332,0.0043,99600.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1150,660675.0,57.0,0.9332,0.0043,99600.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1150,45296.0,44147.0,0.9332,0.0043,99600.0,0.0,0.0,sorting,insertion_sort,nearly_sorted
1150,9004.0,11752.0,0.9332,0.0043,99600.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1150,12155.0,6912.0,0.9332,0.0043,99600.0,0.0,0.0,sorting,quick_sort,nearly_sorted
1150,20680.0,11393.0,0.9332,0.0043,99600.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1150,0.0,5750.0,0.9332,0.0043,99600.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1150,659450.0,43573.0,0.934,0.0061,99892.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1150,660675.0,59.0,0.934,0.0061,99892.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1150,44722.0,43573.0,0.934,0.0061,99892.0,0.0,0.0,sorting,insertion_sort,nearly_sorted
1150,8927.0,11752.0,0.934,0.0061,99892.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1150,12486.0,6917.0,0.934,0.0061,99892.0,0.0,0.0,sorting,quick_sort,nearly_sorted
1150,20701.0,11398.0,0.934,0.0061,99892.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1150,0.0,5750.0,0.934,0.0061,99892.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1160,667170.0,45757.0,0.9319,0.0086,99911.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1160,672220.0,58.0,0.9319,0.0086,99911.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1160,46916.0,45757.0,0.9319,0.0086,99911.0,0.0,0.0,sorting,insertion_sort,nearly_sorted
1160,9285.0,11872.0,0.9319,0.0086,99911.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1160,12766.0,7725.0,0.9319,0.0086,99911.0,0.0,0.0,sorting,quick_sort,nearly_sorted
1160,20896.0,11503.0,0.9319,0.0086,99911.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1160,0.0,5800.0,0.9319,0.0086,99911.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1160,637504.0,38487.0,0.9427,0.0069,99927.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1160,672220.0,59.0,0.9427,0.0069,99927.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1160,39646.0,38487.0,0.9427,0.0069,99927.0,0.0,0.0,sorting,insertion_sort,nearly_sorted
1160,9273.0,11872.0,0.9427,0.0069,99927.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1160,13957.0,8479.0,0.9427,0.0069,99927.0,0.0,0.0,sorting,quick_sort,nearly_sorted
1160,20913.0,11504.0,0.9427,0.0069,99927.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1160,0.0,5800.0,0.9427,0.0069,99927.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1160,643779.0,39371.0,0.9414,0.0069,99896.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1160,672220.0,59.0,0.9414,0.0069,99896.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1160,40530.0,39371.0,0.9414,0.0069,99896.0,0.0,0.0,sorting,insertion_sort,nearly_sorted
1160,9192.0,11872.0,0.9414,0.0069,99896.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1160,12127.0,6026.0,0.9414,0.0069,99896.0,0.0,0.0,sorting,quick_sort,nearly_sorted
1160,20893.0,11504.0,0.9414,0.0069,99896.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1160,0.0,5800.0,0.9414,0.0069,99896.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1160,641592.0,44647.0,0.9336,0.0043,99928.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1160,672220.0,58.0,0.9336,0.0043,99928.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1160,45804.0,44647.0,0.9336,0.0043,99928.0,0.0,0.0,sorting,insertion_sort,nearly_sorted
1160,9283.0,11872.0,0.9336,0.0043,99928.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1160,13206.0,6369.0,0.9336,0.0043,99928.0,0.0,0.0,sorting,quick_sort,nearly_sorted
1160,20901.0,11493.0,0.9336,0.0043,99928.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1160,0.0,5800.0,0.9336,0.0043,99928.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1160,667069.0,40383.0,0.9399,0.0043,99992.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1160,672220.0,58.0,0.9399,0.0043,99992.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1160,41542.0,40383.0,0.9399,0.0043,99992.0,0.0,0.0,sorting,insertion_sort,nearly_sorted
1160,9259.0,11872.0,0.9399,0.0043,99992.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1160,13235.0,8090.0,0.9399,0.0043,99992.0,0.0,0.0,sorting,quick_sort,nearly_sorted
1160,20912.0,11504.0,0.9399,0.0043,99992.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1160,0.0,6960.0,0.9399,0.0043,99992.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1170,680862.0,39642.0,0.942,0.0068,99702.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1170,683865.0,58.0,0.942,0.0068,99702.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1170,9578.0,11992.0,0.942,0.0068,99702.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1170,13139.0,7152.0,0.942,0.0068,99702.0,0.0,0.0,sorting,quick_sort,nearly_sorted
1170,21134.0,11653.0,0.942,0.0068,99702.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1170,0.0,5850.0,0.942,0.0068,99702.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1170,682380.0,47053.0,0.9312,0.0034,99851.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1170,683865.0,59.0,0.9312,0.0034,99851.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1170,9393.0,11992.0,0.9312,0.0034,99851.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1170,13085.0,8197.0,0.9312,0.0034,99851.0,0.0,0.0,sorting,quick_sort,nearly_sorted
1170,21098.0,11599.0,0.9312,0.0034,99851.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1170,0.0,5850.0,0.9312,0.0034,99851.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1170,675350.0,40817.0,0.9403,0.0068,99741.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1170,683865.0,58.0,0.9403,0.0068,99741.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1170,9628.0,11992.0,0.9403,0.0068,99741.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1170,14713.0,7540.0,0.9403,0.0068,99741.0,0.0,0.0,sorting,quick_sort,nearly_sorted
1170,21135.0,11637.0,0.9403,0.0068,99741.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1170,0.0,5850.0,0.9403,0.0068,99741.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1170,666845.0,39360.0,0.9424,0.0051,99914.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1170,683865.0,58.0,0.9424,0.0051,99914.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1170,9224.0,11992.0,0.9424,0.0051,99914.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1170,13241.0,7412.0,0.9424,0.0051,99914.0,0.0,0.0,sorting,quick_sort,nearly_sorted
1170,21138.0,11644.0,0.9424,0.0051,99914.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1170,0.0,5850.0,0.9424,0.0051,99914.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1170,669837.0,42540.0,0.9378,0.0043,99864.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1170,683865.0,58.0,0.9378,0.0043,99864.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1170,9416.0,11992.0,0.9378,0.0043,99864.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1170,12852.0,6771.0,0.9378,0.0043,99864.0,0.0,0.0,sorting,quick_sort,nearly_sorted
1170,21105.0,11614.0,0.9378,0.0043,99864.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1170,0.0,5850.0,0.9378,0.0043,99864.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1180,621305.0,41209.0,0.9408,0.0068,99855.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1180,695610.0,59.0,0.9408,0.0068,99855.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1180,42388.0,41209.0,0.9408,0.0068,99855.0,0.0,0.0,sorting,insertion_sort,nearly_sorted
1180,9473.0,12112.0,0.9408,0.0068,99855.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1180,13869.0,8396.0,0.9408,0.0068,99855.0,0.0,0.0,sorting,quick_sort,nearly_sorted
1180,21334.0,11733.0,0.9408,0.0068,99855.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1180,0.0,5900.0,0.9408,0.0068,99855.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1180,691605.0,51721.0,0.9256,0.0068,99840.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1180,695610.0,59.0,0.9256,0.0068,99840.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1180,52900.0,51721.0,0.9256,0.0068,99840.0,0.0,0.0,sorting,insertion_sort,nearly_sorted
1180,9477.0,12112.0,0.9256,0.0068,99840.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1180,14886.0,7493.0,0.9256,0.0068,99840.0,0.0,0.0,sorting,quick_sort,nearly_sorted
1180,21320.0,11729.0,0.9256,0.0068,99840.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1180,0.0,5900.0,0.9256,0.0068,99840.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1180,676500.0,41593.0,0.9402,0.0034,99882.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1180,695610.0,59.0,0.9402,0.0034,99882.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1180,42772.0,41593.0,0.9402,0.0034,99882.0,0.0,0.0,sorting,insertion_sort,nearly_sorted
1180,9378.0,12112.0,0.9402,0.0034,99882.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1180,14145.0,7496.0,0.9402,0.0034,99882.0,0.0,0.0,sorting,quick_sort,nearly_sorted
1180,21304.0,11715.0,0.9402,0.0034,99882.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1180,0.0,5900.0,0.9402,0.0034,99882.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1180,694482.0,52503.0,0.9245,0.0085,99939.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1180,695610.0,60.0,0.9245,0.0085,99939.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1180,53682.0,52503.0,0.9245,0.0085,99939.0,0.0,0.0,sorting,insertion_sort,nearly_sorted
1180,9439.0,12112.0,0.9245,0.0085,99939.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1180,13106.0,8021.0,0.9245,0.0085,99939.0,0.0,0.0,sorting,quick_sort,nearly_sorted
1180,21333.0,11728.0,0.9245,0.0085,99939.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1180,0.0,5900.0,0.9245,0.0085,99939.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1180,689055.0,43864.0,0.9369,0.0102,99840.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1180,695610.0,60.0,0.9369,0.0102,99840.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1180,45043.0,43864.0,0.9369,0.0102,99840.0,0.0,0.0,sorting,insertion_sort,nearly_sorted
1180,9349.0,12112.0,0.9369,0.0102,99840.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1180,14010.0,6507.0,0.9369,0.0102,99840.0,0.0,0.0,sorting,quick_sort,nearly_sorted
1180,21331.0,11734.0,0.9369,0.0102,99840.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1180,0.0,5900.0,0.9369,0.0102,99840.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1190,698677.0,45627.0,0.9355,0.0067,99934.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1190,707455.0,59.0,0.9355,0.0067,99934.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1190,46816.0,45627.0,0.9355,0.0067,99934.0,0.0,0.0,sorting,insertion_sort,nearly_sorted
1190,9543.0,12232.0,0.9355,0.0067,99934.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1190,13403.0,7988.0,0.9355,0.0067,99934.0,0.0,0.0,sorting,quick_sort,nearly_sorted
1190,21507.0,11821.0,0.9355,0.0067,99934.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1190,0.0,5950.0,0.9355,0.0067,99934.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1190,696130.0,45981.0,0.935,0.0034,99939.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1190,707455.0,59.0,0.935,0.0034,99939.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1190,47170.0,45981.0,0.935,0.0034,99939.0,0.0,0.0,sorting,insertion_sort,nearly_sorted
1190,9548.0,12232.0,0.935,0.0034,99939.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1190,12690.0,6906.0,0.935,0.0034,99939.0,0.0,0.0,sorting,quick_sort,nearly_sorted
1190,21535.0,11856.0,0.935,0.0034,99939.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1190,0.0,5950.0,0.935,0.0034,99939.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1190,696577.0,46221.0,0.9347,0.0025,99706.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1190,707455.0,59.0,0.9347,0.0025,99706.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1190,47410.0,46221.0,0.9347,0.0025,99706.0,0.0,0.0,sorting,insertion_sort,nearly_sorted
1190,9423.0,12232.0,0.9347,0.0025,99706.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1190,14516.0,10018.0,0.9347,0.0025,99706.0,0.0,0.0,sorting,quick_sort,nearly_sorted
1190,21536.0,11836.0,0.9347,0.0025,99706.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1190,0.0,5950.0,0.9347,0.0025,99706.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1190,702405.0,45062.0,0.9363,0.0034,99780.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1190,707455.0,59.0,0.9363,0.0034,99780.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1190,46251.0,45062.0,0.9363,0.0034,99780.0,0.0,0.0,sorting,insertion_sort,nearly_sorted
1190,9525.0,12232.0,0.9363,0.0034,99780.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1190,13085.0,7045.0,0.9363,0.0034,99780.0,0.0,0.0,sorting,quick_sort,nearly_sorted
1190,21520.0,11846.0,0.9363,0.0034,99780.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1190,0.0,5950.0,0.9363,0.0034,99780.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1190,688540.0,43853.0,0.938,0.005,99717.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1190,707455.0,60.0,0.938,0.005,99717.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1190,45042.0,43853.0,0.938,0.005,99717.0,0.0,0.0,sorting,insertion_sort,nearly_sorted
1190,9450.0,12232.0,0.938,0.005,99717.0,0.0,0.0,sorting,merge_sort,nearly_sorted
1190,13276.0,6879.0,0.938,0.005,99717.0,0.0,0.0,sorting,quick_sort,nearly_sorted
1190,21556.0,11861.0,0.938,0.005,99717.0,0.0,0.0,sorting,heap_sort,nearly_sorted
1190,0.0,5950.0,0.938,0.005,99717.0,0.0,0.0,sorting,radix_sort,nearly_sorted
1200,718125.0,49610.0,0.931,0.0092,99818.0,0.0,0.0,sorting,bubble_sort,nearly_sorted
1200,719400.0,60.0,0.931,0.0092,99818.0,0.0,0.0,sorting,selection_sort,nearly_sorted
1200,50809.0,49610.0,0.931,0.0092,99818.0,0.0,0.0,sorting,insertion_sort,nearly_sorted
1200,12848.0,6878.0,0.931,0.0092,99818.0,0.0,0.0,sorting,quick_sort,nearly_sorted
